pair,tier,vol_z,fwd_gain,pumped
2ZUSDT,mid,2.5144570396489856,-0.011137963644005544,False
2ZUSDT,mid,2.4241565384798887,0.039965153000109055,False
2ZUSDT,mid,2.085505883208954,0.041269497400346467,False
2ZUSDT,mid,2.2245576994305734,0.03154844940444246,False
2ZUSDT,mid,2.0328045424217325,0.025750614381878423,False
2ZUSDT,mid,2.1493377502303637,0.04289827255278311,False
2ZUSDT,mid,2.0952968673039414,-0.0053621825023518754,False
2ZUSDT,mid,2.684272251251832,-0.0032591488965453275,False
2ZUSDT,mid,2.2912442445748185,0.005566470203012486,False
2ZUSDT,mid,2.332716958478594,0.12947631882941857,True
2ZUSDT,mid,2.6906137116529587,0.026961210645329636,False
2ZUSDT,mid,2.458570166377663,0.013562231759656651,False
2ZUSDT,mid,2.004464580714487,0.03688933200398803,False
2ZUSDT,mid,2.38324745579127,0.015489384430498188,False
2ZUSDT,mid,2.1106905856149996,0.02006499929348604,False
2ZUSDT,mid,2.2236498723525977,0.01123889179299531,False
2ZUSDT,mid,2.3473091832515154,0.040098704503393146,False
ZROUSDT,mid,2.3133916056880994,0.0474504249291785,False
ZROUSDT,mid,2.944410543250484,0.025482093663911964,False
ZROUSDT,mid,2.0352942731774997,0.12255541069100384,True
ZROUSDT,mid,4.496591672830979,0.06890130353817514,False
ZROUSDT,mid,2.1104703435455754,0.050000000000000044,False
ZROUSDT,mid,3.477524624149914,0.04237288135593231,False
ZROUSDT,mid,2.0628208537602304,0.011404561824730042,False
ZROUSDT,mid,2.6758377815786853,-0.006528189910979254,False
ZROUSDT,mid,2.756920267901315,-0.01620648259303714,False
ZROUSDT,mid,2.696073746389644,0.01109057301293892,False
ZROUSDT,mid,2.576357990321494,0.053229665071770293,False
ZROUSDT,mid,2.0674054286092853,0.02922267679719459,False
ZROUSDT,mid,2.078129806133265,0.00859106529209619,False
ZROUSDT,mid,2.0242969881739397,0.004645760743321681,False
ZROUSDT,mid,4.650164920865201,0.04169113329418672,False
ZROUSDT,mid,2.067299840049869,0.06151142355008776,False
ZROUSDT,mid,2.085932274932977,0.023150762281197057,False
ZROUSDT,mid,2.945631767699077,0.15041128084606337,True
ZROUSDT,mid,2.4725382562183307,0.13583815028901736,True
ZROUSDT,mid,3.2335466748137023,0.13847045191193508,True
ZROUSDT,mid,2.001422126099708,0.11886160714285698,True
ZROUSDT,mid,2.321151466355396,0.04264170566822667,False
ZROUSDT,mid,2.779513905819527,0.039937759336099665,False
ZROUSDT,mid,2.9875706783666613,0.03350515463917514,False
ZROUSDT,mid,2.916533808496894,0.06592238171185527,False
ZROUSDT,mid,2.8285171934376714,0.03814002089864177,False
ZROUSDT,mid,3.067939309817841,0.16319082377476546,True
ZROUSDT,mid,2.2633062497906327,0.19057377049180313,True
ZROUSDT,mid,2.1714448452402664,0.09199632014719428,False
ZROUSDT,mid,3.203186168444327,0.051838723969871436,False
ZROUSDT,mid,2.6632841671040954,0.07958162801273327,False
ZROUSDT,mid,2.0920828382752577,-0.009197751660705134,False
ZROUSDT,mid,2.05293091536828,0.020537124802527673,False
ZROUSDT,mid,2.0621396431398606,0.074016563146998,False
ZROUSDT,mid,2.6390742344767317,-0.002350728725905027,False
ZROUSDT,mid,2.074545538746021,0.0924024640657084,False
ZROUSDT,mid,2.0151477524943213,-0.013557483731019615,False
ZROUSDT,mid,2.4156174127342114,0.25284384694932793,True
ZROUSDT,mid,2.322977453322562,0.3922991071428572,True
ZROUSDT,mid,2.0733584858929874,0.0740421868273784,False
ZROUSDT,mid,2.636200503419358,0.07450473729543505,False
ZROUSDT,mid,2.0516499076101193,0.09047202797202814,False
ZROUSDT,mid,2.015067810451796,0.0016194331983805377,False
ZROUSDT,mid,2.4138584810954327,0.039627039627039506,False
ZROUSDT,mid,3.1886575610946823,0.027068437180796767,False
ZROUSDT,mid,2.262344776802768,0.09875930521091814,False
ZROUSDT,mid,2.874118327020471,0.07492260061919498,False
ZROUSDT,mid,2.4102885790714,0.00837320574162681,False
ZROUSDT,mid,2.0910629577590365,0.010714285714285676,False
ZROUSDT,mid,2.0270457558367263,0.052445074415308435,False
ZROUSDT,mid,2.0115607446005916,0.12433862433862441,True
ZROUSDT,mid,2.0491789504130336,0.11353711790392995,True
ZROUSDT,mid,2.470902158951951,0.09254498714652937,False
ZROUSDT,mid,2.145278786772811,0.051112943116240483,False
ZROUSDT,mid,3.331156379469666,0.03490259740259738,False
ZROUSDT,mid,2.641957975794045,-0.044283413848631215,False
ZROUSDT,mid,2.0666906330554107,-0.019398642095053376,False
ZROUSDT,mid,2.171518276083349,0.08571428571428563,False
ZROUSDT,mid,2.33416928059527,0.05888888888888877,False
ZROUSDT,mid,2.061206348029373,0.13783269961977185,True
ZROUSDT,mid,2.80378445670517,0.03486394557823136,False
ZROUSDT,mid,2.859855575654478,0.08855098389982108,False
ZROUSDT,mid,2.9631019943699446,0.07794508414526136,False
ZROUSDT,mid,2.090782846022098,-0.0445752733389404,False
ZROUSDT,mid,2.572628577241662,-0.005656108597285048,False
CFXUSDT,small,2.953827967611177,0.006518904823989535,False
CFXUSDT,small,3.366458539934049,0.0697368421052631,False
CFXUSDT,small,2.088638182315167,0.05584415584415581,False
CFXUSDT,small,3.5379134393552523,0.0037688442211054607,False
CFXUSDT,small,2.3931137206290582,0.008962868117797562,False
CFXUSDT,small,2.5903335515436905,0.06580645161290333,False
CFXUSDT,small,2.031398465903523,0.0,False
CFXUSDT,small,2.787573376088069,0.028767123287671392,False
CFXUSDT,small,3.3979370267698696,0.03301237964236581,False
CFXUSDT,small,2.220901926362514,0.03159340659340648,False
CFXUSDT,small,2.1881652218258356,0.029577464788732355,False
CFXUSDT,small,2.3516780210798043,0.03248587570621453,False
CFXUSDT,small,2.6941757781966253,0.012482662968099856,False
CFXUSDT,small,3.0789403778437645,0.0014044943820226141,False
CFXUSDT,small,2.8829773376489958,-0.0028208744710861433,False
CFXUSDT,small,2.0934778354190264,0.02086438152011927,False
CFXUSDT,small,2.881342899917987,0.00956937799043045,False
CFXUSDT,small,2.710681286642557,0.020967741935483897,False
CFXUSDT,small,3.645237754250629,0.032786885245901676,False
CFXUSDT,small,2.2471718388830637,0.038461538461538325,False
CFXUSDT,small,2.675639053991304,0.0,False
CFXUSDT,small,2.75544122831933,0.095703125,False
CFXUSDT,small,2.176717324365167,0.0492700729927007,False
CFXUSDT,small,2.0205556191811347,0.009043112513144047,False
CFXUSDT,small,2.4118717503719647,0.044898819561551395,False
CFXUSDT,small,2.6140826567350555,0.13547758284600397,True
CFXUSDT,small,2.1248076499881465,0.07294160987290477,False
CFXUSDT,small,3.7450410239074405,0.019315966684387842,False
CFXUSDT,small,2.4251677506079585,0.015536723163841692,False
CFXUSDT,small,2.165669064940231,0.012497799683154343,False
CFXUSDT,small,2.267499256107879,0.013479957431713485,False
CFXUSDT,small,2.1963055342836046,0.036029544226265475,False
CFXUSDT,small,2.5523293502780806,0.0965388530709197,False
CFXUSDT,small,4.13600089736888,0.09730986383261375,False
CFXUSDT,small,2.7396133906553657,0.08937079020864136,False
CFXUSDT,small,2.6246428548910927,0.08475679193102348,False
CFXUSDT,small,2.937646484868213,0.05351223362273072,False
CFXUSDT,small,3.0729685838930116,0.04657362396111031,False
CFXUSDT,small,2.0696170215177783,0.024719791186857076,False
CFXUSDT,small,2.9260422071642935,0.02485718696927597,False
CFXUSDT,small,2.4321896258823013,0.021545090797168376,False
CFXUSDT,small,2.8728236726686673,0.018286655683690256,False
CFXUSDT,small,2.076626118490713,0.020757465404224407,False
CFXUSDT,small,2.3622823415799323,0.02919038002570229,False
CFXUSDT,small,2.2342902963938016,0.1459793126459794,True
CFXUSDT,small,2.194105015946527,0.129026955950033,True
CFXUSDT,small,2.551358611422546,0.06331269349845203,False
CFXUSDT,small,2.5453850241222757,0.0035276073619632253,False
CFXUSDT,small,2.818086854012053,0.07626550452564551,False
CFXUSDT,small,2.8040340776877315,0.019043046887502024,False
CFXUSDT,small,2.7984610890980366,0.00761750405186401,False
CFXUSDT,small,2.3094235512492767,-0.022001527883880767,False
CFXUSDT,small,2.6400895447850705,0.054361179361179346,False
CFXUSDT,small,2.9591328673668813,0.047967241883591694,False
CFXUSDT,small,2.6902071814641517,0.053492040728524204,False
CFXUSDT,small,2.2156034230964856,0.09933493703127216,False
CFXUSDT,small,3.000407699902634,0.048589553246052075,False
CFXUSDT,small,2.605394775008237,0.008568090354407198,False
CFXUSDT,small,2.6161587555991432,0.021526677231907154,False
CFXUSDT,small,2.2694100359702802,0.008211678832116931,False
CFXUSDT,small,2.1965585243477044,0.021661603486989867,False
CFXUSDT,small,2.6089945255834133,-0.000538647993536423,False
CFXUSDT,small,2.626712914663031,-0.0013609145345672147,False
CFXUSDT,small,2.4746750503980737,-0.008407600470825671,False
CFXUSDT,small,2.2572325711616528,-0.011681415929203576,False
CFXUSDT,small,2.08323950871528,0.009963768115942129,False
CFXUSDT,small,2.328351158566677,-0.0011641443538999985,False
CFXUSDT,small,2.0006503123550825,0.0021413276231263545,False
CFXUSDT,small,3.0699061836064674,-0.01762376237623764,False
CFXUSDT,small,2.06511983962425,0.002489110143123696,False
OPUSDT,small,2.0964103514340127,0.025820847943895497,False
OPUSDT,small,3.1613649634867738,0.022152886115444526,False
OPUSDT,small,2.5202008795236845,0.14158202523853491,True
OPUSDT,small,3.1391883883230007,0.04243957279370436,False
OPUSDT,small,2.116735468830875,-0.005996184246388592,False
OPUSDT,small,2.3507079600542635,0.005271920088790294,False
OPUSDT,small,3.1321194390932714,-0.005599104143337086,False
OPUSDT,small,2.0428832871080296,0.01170091324200917,False
OPUSDT,small,2.7974505128241636,0.0028864656831300017,False
OPUSDT,small,2.1218219701028707,0.03571428571428581,False
OPUSDT,small,4.681654193002165,-0.007800312012480548,False
OPUSDT,small,3.39419250539761,0.006101477199743188,False
OPUSDT,small,2.1324096856220653,0.01675041876046901,False
OPUSDT,small,2.4465519612115645,0.009311606252078386,False
OPUSDT,small,3.1203830572085653,0.005229734777736361,False
OPUSDT,small,2.2110351788795835,0.0356828193832599,False
OPUSDT,small,2.1406205796817894,0.1458213256484151,True
OPUSDT,small,3.1167327838323895,0.008625063419583912,False
OPUSDT,small,2.6786952941256836,0.040632054176072296,False
OPUSDT,small,4.224415496486299,0.01341201716738194,False
OPUSDT,small,3.495229385666095,0.00634249471458781,False
OPUSDT,small,2.077153940723302,0.024193548387096753,False
OPUSDT,small,2.1356116648612287,0.005839416058394109,False
OPUSDT,small,2.7231047259412446,0.04147104851330208,False
