pair,coin,tier,rank,direction,start_time,peak_time,duration_h,magnitude,abs_magnitude,max_vol_z_48h,max_vol_z_24h,mean_vol_z_24h,n_spike_hours_24h,had_volume_spike,vol_ramp_24h,vol_ramp_12h,vol_ramp_6h,buy_ratio_24h,buy_ratio_delta,max_trades_z_24h,pre_ret_24h,rvol_pctl_pre,was_coiling,lead_time_h,silent_volume_spike,retrace_frac,hours_to_half_retrace,btc_ret_24h,start_hour_utc,start_dow
ASTERUSDT,ASTER,large,45,pump,2026-02-02 05:00:00+00:00,2026-02-03 04:00:00+00:00,23,0.11423220973782766,0.11423220973782766,3.0366307600117097,1.6602390147279704,-0.06878133915943964,0,True,0.04218731535788231,0.12646106446061933,0.016617151107117374,0.4626313249353396,-0.016872740461152724,2.7258557133395107,-0.018115942028985477,54.166666666666664,False,45.0,True,2.0,13.0,-0.03897089782105634,5,0
ASTERUSDT,ASTER,large,45,pump,2026-02-06 00:00:00+00:00,2026-02-06 22:00:00+00:00,22,0.20171673819742497,0.20171673819742497,3.934042763143805,3.934042763143805,1.2916483271529582,6,True,0.10606798294221478,0.06275876056857654,0.20498279357954646,0.47982758925266,0.0020683139480949797,4.357616703757343,-0.14754098360655743,99.72222222222223,False,12.0,False,0.25531914893617036,,-0.14017431361060217,0,4
ASTERUSDT,ASTER,large,45,pump,2026-02-07 16:00:00+00:00,2026-02-08 15:00:00+00:00,23,0.18450184501845013,0.18450184501845013,3.934042763143805,1.6382018198702908,0.25553949304249973,0,True,-0.013534445821096086,-0.019780663772221246,-0.08123584555203353,0.4802230688571916,-0.001184698839683973,2.8786680306884134,-0.005464480874316946,64.16666666666667,False,44.0,False,0.4200000000000005,,0.007657447614606738,16,5
ASTERUSDT,ASTER,large,45,pump,2026-02-11 10:00:00+00:00,2026-02-12 10:00:00+00:00,24,0.14570552147239257,0.14570552147239257,2.5284652386852913,2.0682888658190177,0.9792121796555465,2,True,-0.0412291841418014,0.04872475004278591,-0.24360850294064734,0.5350305467586804,0.04604193460241329,2.561057950698459,0.039936102236421744,54.72222222222223,False,29.0,True,0.5473684210526322,11.0,-0.03296342089470228,10,2
ASTERUSDT,ASTER,large,45,pump,2026-05-30 06:00:00+00:00,2026-05-31 06:00:00+00:00,24,0.12191582002902779,0.12191582002902779,1.2210528443618918,1.2210528443618918,-0.6009033743686242,0,False,0.0034506475972714123,0.11345077748314471,0.15617260690535278,0.4683688290192885,0.0004767402769192963,1.3988210167275763,0.014792899408283988,64.44444444444444,False,,False,1.333333333333332,3.0,-0.0013704447399125463,6,5
ASTERUSDT,ASTER,large,45,pump,2026-06-16 19:00:00+00:00,2026-06-17 14:00:00+00:00,19,0.19478527607361973,0.19478527607361973,2.066606501694708,2.066606501694708,0.2959762500462861,1,True,0.015526391744977925,-0.02519735461205223,-0.18701089677480365,0.5039156409076613,0.025550424503021085,2.0945394134426283,0.013846153846153841,89.44444444444444,False,14.0,False,1.251968503937008,7.0,-0.013751435608359341,19,1
ASTERUSDT,ASTER,large,45,dump,2026-01-18 22:00:00+00:00,2026-01-19 22:00:00+00:00,24,-0.14742698191933234,0.14742698191933234,-0.2550074788286244,-0.2550074788286244,-1.325295589285615,0,False,-0.023445147035308027,0.011774862982808377,-0.10923421663610516,0.4665931545306239,-0.0135717487047054,-0.21262001255138635,0.0013966480446927498,9.5,True,,False,0.12264150943396239,,0.0013378391054883476,22,6
ASTERUSDT,ASTER,large,45,dump,2026-01-24 19:00:00+00:00,2026-01-25 19:00:00+00:00,24,-0.1004497751124439,0.1004497751124439,2.404431710227759,1.9549996678557375,-0.07647901960505847,0,True,-0.006088465186689176,0.043881550363260316,0.26586724119424543,0.532923693435853,0.04812719055754694,1.6492113927484835,0.051886792452830344,73.56746765249538,False,26.0,False,1.4477611940298492,18.0,-0.012539648261993608,19,5
ASTERUSDT,ASTER,large,45,dump,2026-01-29 00:00:00+00:00,2026-01-29 18:00:00+00:00,18,-0.0936106983655276,0.0936106983655276,2.362221620292157,2.362221620292157,0.32278779390565276,1,True,-0.08616756563009556,-0.09147658022298533,-0.005283630643776179,0.4803092915476883,-0.0027787314719905365,2.7638916469018016,-0.01178203240058906,78.97196261682244,False,16.0,False,0.25396825396825395,,0.0005601120448179842,0,3
ASTERUSDT,ASTER,large,45,dump,2026-01-30 19:00:00+00:00,2026-01-31 17:00:00+00:00,22,-0.13474025974025972,0.13474025974025972,2.4835849817193854,2.4835849817193854,0.38084685822832354,1,True,-0.02358633380421157,-0.02840222243005856,0.14357378218423011,0.4742763227887894,-0.007822580413326341,2.6320188878127087,-0.0016313213703099683,67.15328467153284,False,18.0,True,0.7469879518072285,58.0,0.0054399402374449846,19,4
ASTERUSDT,ASTER,large,45,dump,2026-02-05 09:00:00+00:00,2026-02-05 20:00:00+00:00,11,-0.1651705565529623,0.1651705565529623,2.5322831798987258,1.6968431525419607,0.26094314256338397,0,True,0.028001219075144024,-0.03743086040518597,-0.2367300344170639,0.4557739141925077,-0.02206093912666013,2.099445468568188,-0.04553415061295962,54.30555555555555,False,37.0,False,1.9239130434782603,13.0,-0.07223485994929169,9,3
ASTERUSDT,ASTER,large,45,dump,2026-03-17 21:00:00+00:00,2026-03-18 14:00:00+00:00,17,-0.12948717948717947,0.12948717948717947,4.237833989812907,4.237833989812907,1.5040382615585308,8,True,-0.02077293298341848,0.028286595956623934,-0.18256708348454506,0.4998009738278309,0.011566768082867274,3.3497959587911543,0.051983584131326976,96.94444444444444,False,22.0,False,0.19801980198019714,,0.0036349847582537453,21,1
ASTERUSDT,ASTER,large,45,dump,2026-06-05 04:00:00+00:00,2026-06-06 04:00:00+00:00,24,-0.11851851851851858,0.11851851851851858,2.9542048700522217,1.4517984627057827,0.3410557182813648,0,True,0.009568090925426457,0.08960826557325702,0.051412173695332804,0.5240480691702939,0.05223424088594536,1.803691645755651,-0.0029806259314456574,76.66666666666667,False,35.0,True,0.6,25.0,-0.025379139633354253,4,4
ASTERUSDT,ASTER,large,45,dump,2026-06-17 15:00:00+00:00,2026-06-18 15:00:00+00:00,24,-0.16600790513833996,0.16600790513833996,5.657965432126992,5.657965432126992,0.4207403758133526,3,True,0.1250102814116741,0.3630901382163479,1.1169047730290913,0.520979737051176,0.04094492540132871,5.58597228455782,0.1820940819423369,100.0,False,34.0,False,0.17460317460317476,,-0.008429683085344641,15,2
OKB-USDT,OKB,large,46,pump,2026-02-06 03:00:00+00:00,2026-02-07 02:00:00+00:00,23,0.14751461988304082,0.14751461988304082,3.6052887432293477,3.6052887432293477,1.948950336511178,12,True,0.03460121591113286,0.08078403116323897,0.0033181789447390892,,,,-0.1392515230635335,100.0,False,40.0,True,0.446977205153617,,-0.09046799611052869,3,4
OKB-USDT,OKB,large,46,pump,2026-03-04 12:00:00+00:00,2026-03-05 12:00:00+00:00,24,0.45089633671083384,0.45089633671083384,2.1016790620045205,2.1016790620045205,-0.33978020924924174,1,True,0.07225483680948244,0.1286922127655576,0.12327439476228974,,,,0.015311510031678965,16.38888888888889,True,3.0,False,0.5620858542206855,7.0,0.060942810624019295,12,2
OKB-USDT,OKB,large,46,pump,2026-05-26 01:00:00+00:00,2026-05-26 12:00:00+00:00,11,0.16580060422960718,0.16580060422960718,1.371542703662343,1.371542703662343,-0.654931391990779,0,False,0.0332914179785169,0.1620665430473165,0.4300577365368377,,,,0.003717026378896815,17.916666666666668,True,,False,0.8068513119533524,5.0,-0.00466994093943951,1,1
OKB-USDT,OKB,large,46,dump,2026-01-31 00:00:00+00:00,2026-01-31 18:00:00+00:00,18,-0.13127640758573256,0.13127640758573256,2.857834278395665,2.857834278395665,0.5097544054375505,3,True,-0.059980478400463694,0.029271599055241196,-0.43667468078807636,,,,-0.008577834096890613,80.0,False,46.0,True,0.2754491017964077,,-0.004603299036883057,0,5
OKB-USDT,OKB,large,46,dump,2026-02-05 01:00:00+00:00,2026-02-06 00:00:00+00:00,23,-0.17696078431372553,0.17696078431372553,2.7088157870619964,2.7088157870619964,0.571376333877508,2,True,0.06452191411152254,-0.04051595756823038,0.06279566804712448,,,,-0.05079995328739917,89.86111111111111,False,31.0,True,0.7846260387811634,16.0,-0.04008463608905599,1,3
OKB-USDT,OKB,large,46,dump,2026-03-05 12:00:00+00:00,2026-03-05 20:00:00+00:00,8,-0.17467991762915203,0.17467991762915203,2.1016790620045205,1.4806047798358455,0.23142758693590637,0,True,-0.01904230381281733,0.04017766279061162,0.03717245944522058,,,,0.01740711873213807,50.55555555555556,False,27.0,False,0.5504869297796002,38.0,0.025374131292591695,12,3
OKB-USDT,OKB,large,46,dump,2026-06-03 10:00:00+00:00,2026-06-04 10:00:00+00:00,24,-0.11628459436987759,0.11628459436987759,2.441008650014847,2.441008650014847,0.9317129452884593,2,True,-0.012756445022972006,-0.0873086713502856,0.028178190255435547,,,,-0.0389892522295906,80.41666666666667,False,15.0,True,0.19305413687436182,,-0.03386108462808102,10,2
OKB-USDT,OKB,large,46,dump,2026-06-05 04:00:00+00:00,2026-06-06 04:00:00+00:00,24,-0.10616757692820034,0.10616757692820034,3.4213670683714974,1.5864311587944808,0.7113240001272763,0,True,-0.02964324945451255,-0.019903689508934647,-0.1548468364003123,,,,-0.04479153220601517,77.22222222222223,False,33.0,False,0.8143036386449197,24.0,-0.025379139633354253,4,4
ONDOUSDT,ONDO,large,47,pump,2026-02-05 23:00:00+00:00,2026-02-06 17:00:00+00:00,18,0.1834740115504221,0.1834740115504221,3.3774116728825105,3.3774116728825105,1.035225745263505,4,True,0.07077214321431932,0.10796996538036159,0.326317782395199,0.49603458850836013,0.0065613251924690474,3.7141478544500623,-0.15333333333333343,91.80555555555556,False,45.0,True,0.6077481840193709,64.0,-0.11903939408392605,23,3
ONDOUSDT,ONDO,large,47,pump,2026-02-13 19:00:00+00:00,2026-02-14 19:00:00+00:00,24,0.12015209125475268,0.12015209125475268,0.3299577733912938,0.13781799183976073,-1.1169950896728857,0,False,-0.007513109818384688,0.024844905168564652,-0.13126396510545305,0.5619389722075709,0.06437053536539378,0.1522961092611977,0.060862555421201225,26.25,False,,False,0.7594936708860758,17.0,0.05395622414372725,19,4
ONDOUSDT,ONDO,large,47,pump,2026-02-24 23:00:00+00:00,2026-02-25 21:00:00+00:00,22,0.17126623376623384,0.17126623376623384,1.9210607619503448,1.7785783591842448,-0.22410592392758685,0,False,0.02582723874017558,-0.028669239381463943,-0.24784117335958683,0.4660005510678992,-0.031746331015534646,1.5561301823177403,-0.004825090470446325,16.25,True,,False,1.1398104265402846,19.0,-0.009341132004110908,23,1
ONDOUSDT,ONDO,large,47,pump,2026-02-28 11:00:00+00:00,2026-03-01 02:00:00+00:00,15,0.12266112266112272,0.12266112266112272,1.595787569105548,1.595787569105548,-0.330189639047774,0,False,0.019423020207189574,0.1658116019705011,-0.03461640905496675,0.4688883603684842,-0.028870042312620803,2.08415626960286,-0.07680550248375995,70.83333333333334,False,,False,0.7288135593220338,15.0,-0.03895388493130614,11,5
ONDOUSDT,ONDO,large,47,pump,2026-03-26 11:00:00+00:00,2026-03-27 06:00:00+00:00,19,0.12172211350293538,0.12172211350293538,4.910413435735084,3.5032145040820573,1.3616820782576327,8,True,0.08752329651470557,8.374964245107177e-05,-0.38516444034154357,0.521270382034306,0.021152124762104707,3.268215970876875,-0.022501906941266303,68.61111111111111,False,48.0,True,0.9614147909967853,4.0,-0.027743656451993504,11,3
ONDOUSDT,ONDO,large,47,pump,2026-05-03 21:00:00+00:00,2026-05-04 19:00:00+00:00,22,0.13163407821229045,0.13163407821229045,3.793175116328222,3.793175116328222,0.35924015774495,3,True,0.03302362749060243,0.23319726973937596,1.0647458031920751,0.4507620846275111,-0.037467245456259624,2.707184356828159,0.0184201204392489,90.97222222222221,False,30.0,True,0.39257294429708156,,0.005922266759361028,21,6
ONDOUSDT,ONDO,large,47,pump,2026-05-08 01:00:00+00:00,2026-05-09 00:00:00+00:00,23,0.35111876075731474,0.35111876075731474,3.3357092930624863,3.1815291427701267,1.9939874651455038,12,True,0.01799048935222534,-0.10496179980677565,0.03235152150633021,0.5234634440783129,0.03520758165275434,3.78049622282269,0.09226932668329191,98.47222222222223,False,47.0,True,0.562908496732026,30.0,-0.014626196786450607,1,4
ONDOUSDT,ONDO,large,47,pump,2026-05-10 06:00:00+00:00,2026-05-11 04:00:00+00:00,22,0.13006714747575243,0.13006714747575243,5.648726933520532,2.889312347195101,1.519311889028499,6,True,-0.05505519688702912,0.06317612341203765,-0.24869944095275875,0.48532300687667734,-0.004702413473432865,3.217489049501517,-0.060141779099016746,79.44444444444444,False,48.0,True,1.5277246653919696,4.0,0.003997039543296443,6,6
ONDOUSDT,ONDO,large,47,pump,2026-05-14 03:00:00+00:00,2026-05-14 14:00:00+00:00,11,0.1020026702269694,0.1020026702269694,1.965766728582477,1.3935077245643777,0.5932379948951368,0,False,-0.02952096936230974,-0.03864087022836391,-0.07080994816577371,0.5081963886859308,0.014243439701121019,1.4746496779732166,-0.06787552070570935,69.02777777777777,False,,False,1.9109947643979055,6.0,-0.020724984577421335,3,3
ONDOUSDT,ONDO,large,47,pump,2026-05-20 01:00:00+00:00,2026-05-21 01:00:00+00:00,24,0.11540540540540545,0.11540540540540545,2.633128580788846,1.8625081204254428,0.993733404169251,0,True,-0.04660694508150372,-0.0321612954393015,0.14659274584189297,0.5353620235599598,0.036781762349098523,1.7537774410128013,-0.031741867785939126,84.16666666666667,False,28.0,False,0.7751756440281032,44.0,-0.004563599036412125,1,2
ONDOUSDT,ONDO,large,47,pump,2026-05-21 14:00:00+00:00,2026-05-22 13:00:00+00:00,23,0.147176411794103,0.147176411794103,1.8750437434426712,1.8750437434426712,1.167180973979049,0,False,-0.013542763285655705,-0.005366863890045168,-0.1355758970126736,0.5059254867676888,0.0060580751206967265,1.6429984621425322,0.01970692268822649,83.19444444444444,False,,False,1.3497453310696095,5.0,-0.0010612060601045137,14,3
ONDOUSDT,ONDO,large,47,pump,2026-05-23 12:00:00+00:00,2026-05-24 12:00:00+00:00,24,0.11442786069651745,0.11442786069651745,2.818845149464636,2.818845149464636,1.4551355098758272,3,True,-0.046352734311594875,0.013723159624603269,0.04291518124302027,0.5052549645232293,0.004914027727818127,2.6761438438618725,-0.131683605832965,97.63888888888889,False,27.0,False,1.1130434782608705,36.0,-0.034080970346449635,12,5
ONDOUSDT,ONDO,large,47,pump,2026-05-30 15:00:00+00:00,2026-05-31 00:00:00+00:00,9,0.10728862973760922,0.10728862973760922,0.9444532190252919,0.9444532190252919,-0.4049699389931089,0,False,-0.029428509920247335,-0.0007177238189594264,0.16059585846531305,0.5179398622877748,0.01905345967429961,0.4419121296770383,-0.06304112554112551,24.86111111111111,True,,False,0.9266304347826092,11.0,0.011385716347557917,15,5
ONDOUSDT,ONDO,large,47,pump,2026-06-02 14:00:00+00:00,2026-06-03 14:00:00+00:00,24,0.18558409279204646,0.18558409279204646,1.483930903552062,0.7615425212051503,-0.3776052880134492,0,False,0.03258593050125703,0.04397163482602668,0.48772654884020167,0.4813254550849502,-0.016501415918909967,0.8269754433637196,0.08909459068556558,77.22222222222223,False,,False,1.6741071428571417,11.0,-0.040439319058527046,14,1
ONDOUSDT,ONDO,large,47,pump,2026-06-06 19:00:00+00:00,2026-06-07 08:00:00+00:00,13,0.1085392555520801,0.1085392555520801,2.04568067531906,1.4517444649540514,-0.6734508446756763,0,True,-0.08955709754275247,-0.06252916426570658,0.16105695823069643,0.5067316190193448,0.009966645685889397,1.1358386704189745,-0.03394412736557517,73.75,False,37.0,True,0.619596541786744,11.0,0.020897370344361565,19,5
ONDOUSDT,ONDO,large,47,pump,2026-06-07 19:00:00+00:00,2026-06-08 17:00:00+00:00,22,0.12766596575548217,0.12766596575548217,1.7103774257431805,1.7103774257431805,-0.632809480399668,0,False,0.03759909396043067,-0.07249622079887266,0.050456887897347764,0.5017045322997788,0.005603460498760093,1.5574502273290223,0.07006568658116996,55.27777777777778,False,,False,1.0964705882352939,23.0,0.022971538433249172,19,6
ONDOUSDT,ONDO,large,47,pump,2026-06-10 21:00:00+00:00,2026-06-11 19:00:00+00:00,22,0.10371046228710479,0.10371046228710479,0.488449284256059,0.07720841985141613,-0.7849537999718489,0,False,0.02206711161560169,0.09473400721616568,0.1640837105230507,0.4964898429862013,-0.0003420606948492111,0.26366556258289403,-0.07144850683784543,37.083333333333336,False,,False,0.5014662756598239,72.0,-0.005702863577863537,21,2
ONDOUSDT,ONDO,large,47,pump,2026-06-14 19:00:00+00:00,2026-06-15 14:00:00+00:00,19,0.13186813186813184,0.13186813186813184,0.5635331409803302,0.5635331409803302,-1.0423322899798393,0,False,6.410991215935457e-05,0.03462869792345525,-0.23989162583813411,0.5261411865731435,0.029136474740923568,0.3408068745646043,-0.050601750547045854,2.083333333333333,True,,False,0.7346491228070178,8.0,-0.005426310436202564,19,6
ONDOUSDT,ONDO,large,47,dump,2026-01-18 10:00:00+00:00,2026-01-19 10:00:00+00:00,24,-0.11934048678356446,0.11934048678356446,1.1489722157492974,1.1489722157492974,-0.046876205443687785,0,False,-0.0017505418142261448,0.05836733900167517,0.2335489672482782,0.5234641691255167,0.04678565264262685,1.2594013863633244,-0.008309529992209796,20.36082474226804,True,,False,0.29166666666666635,,0.00015830251000803486,10,6
ONDOUSDT,ONDO,large,47,dump,2026-01-28 22:00:00+00:00,2026-01-29 18:00:00+00:00,20,-0.11382581201494679,0.11382581201494679,4.474475988376776,4.474475988376776,0.3065657842641784,3,True,0.040419109814619054,-0.07561366461256211,0.4080915885117804,0.5199637533587201,0.032333256020979306,4.493621260220286,0.012378426171529622,63.90625,False,25.0,True,0.23737373737373665,,0.003712444766845957,22,2
ONDOUSDT,ONDO,large,47,dump,2026-01-30 18:00:00+00:00,2026-01-31 18:00:00+00:00,24,-0.14353163361661936,0.14353163361661936,3.2681872476978793,2.6579728098046678,0.43218433473921597,1,True,-0.05911354114253729,0.010664089204241316,-0.0036824127549747914,0.4512254146261445,-0.03709487503573322,2.8828357079102815,0.014596172559195653,84.94152046783626,False,27.0,True,0.5263157894736837,69.0,-0.015646855283885985,18,4
ONDOUSDT,ONDO,large,47,dump,2026-02-03 15:00:00+00:00,2026-02-03 18:00:00+00:00,3,-0.09219858156028371,0.09219858156028371,2.8456909639030976,2.009032324299293,-0.11951418988904257,1,True,0.045287838907985156,0.10558325682741865,0.3086743539602866,0.5246051150434085,0.036628418292414866,1.725090146570984,-0.022600834492350508,74.72222222222223,False,36.0,True,0.8168498168498186,2.0,-0.008267348399295438,15,1
ONDOUSDT,ONDO,large,47,dump,2026-02-05 00:00:00+00:00,2026-02-05 23:00:00+00:00,23,-0.1672216056233814,0.1672216056233814,2.6616215342500795,2.109710062916843,0.29526018972832396,1,True,0.01838567444812909,0.04295249678324197,0.026513391884856317,0.5069711343011106,0.017982989018678175,1.7626546260120335,-0.03052064631956919,70.0,False,35.0,True,0.913716814159293,14.0,-0.03437208369885747,0,3
ONDOUSDT,ONDO,large,47,dump,2026-02-25 21:00:00+00:00,2026-02-26 16:00:00+00:00,19,-0.10117810117810122,0.10117810117810122,1.7785783591842448,1.5122762459264263,0.14576220094156064,0,False,0.03197044796448553,0.16293461441595022,0.2163948265190032,0.5076425568434049,0.010174134333962748,1.325334136515208,0.1647773279352227,80.27777777777779,False,,False,0.43150684931506844,,0.07252333926347343,21,2
ONDOUSDT,ONDO,large,47,dump,2026-02-27 08:00:00+00:00,2026-02-28 08:00:00+00:00,24,-0.11029411764705888,0.11029411764705888,2.6722783161683417,0.7876550944151991,-0.33082065225723456,0,True,-0.04068463368224235,0.05816130733779301,0.24974089338696434,0.5550370371080094,0.0561953626353725,0.4325196551389544,-0.0018395879323032105,57.36111111111111,False,34.0,True,0.9333333333333333,11.0,-0.0019821588015279668,8,4
ONDOUSDT,ONDO,large,47,dump,2026-05-09 01:00:00+00:00,2026-05-10 01:00:00+00:00,24,-0.10969000650336003,0.10969000650336003,5.648726933520532,5.648726933520532,2.9044266706947224,19,True,0.1057253145056188,0.1610692360121559,0.28111402941266234,0.5138885649563951,0.024037788905581614,6.236305546515818,0.35111876075731474,99.86111111111111,False,44.0,True,0.8636363636363643,24.0,0.005095325821139918,1,5
ONDOUSDT,ONDO,large,47,dump,2026-05-12 00:00:00+00:00,2026-05-12 23:00:00+00:00,23,-0.11455249373718979,0.11455249373718979,3.1336204036198865,3.1336204036198865,1.7223094238242542,8,True,-0.07184639155964687,-0.011756326986576363,0.07287953482855294,0.5250185298894178,0.033084415891699304,3.2731217075077628,-0.01357257878996998,85.69444444444444,False,48.0,True,0.47514910536779376,,-0.005649186285816454,0,1
ONDOUSDT,ONDO,large,47,dump,2026-05-15 10:00:00+00:00,2026-05-16 10:00:00+00:00,24,-0.10431372549019602,0.10431372549019602,1.5741654725036371,1.5741654725036371,0.6552946719599287,0,False,-0.018284388122499818,-0.03419855913775303,-0.12550926660239792,0.4941217251476499,-0.0005055148604357074,1.8756340906031859,-0.019735133731498267,81.52777777777777,False,,False,1.3408521303258147,59.0,0.010727373915559335,10,4
ONDOUSDT,ONDO,large,47,dump,2026-05-22 13:00:00+00:00,2026-05-23 07:00:00+00:00,18,-0.17316488782400352,0.17316488782400352,2.476200215378339,2.476200215378339,1.0691213623036857,1,True,0.015250513178688347,0.14389841091817226,0.10262060789229076,0.5045558941421322,0.004953670408304023,2.3161194306666344,0.12140733399405357,90.41666666666667,False,4.0,False,0.8704402515723266,12.0,0.003304540083772345,13,4
ONDOUSDT,ONDO,large,47,dump,2026-05-27 12:00:00+00:00,2026-05-28 10:00:00+00:00,22,-0.11593843098311807,0.11593843098311807,1.863533377169185,1.863533377169185,0.3174930717295124,0,False,-0.04085965307420387,0.03623409909219492,0.12038422554177569,0.45653180254110537,-0.04254694094152933,1.6088076744048663,-0.05681007844069419,25.555555555555554,False,,False,0.5074946466809426,62.0,-0.018324759615229058,12,2
ONDOUSDT,ONDO,large,47,dump,2026-06-05 04:00:00+00:00,2026-06-06 04:00:00+00:00,24,-0.14076484947111467,0.14076484947111467,3.7545174269190684,2.7990854814132544,0.7987387455765891,3,True,-0.08221190809870194,-0.04852338341199854,0.04374160957176501,0.5145683007433216,0.017872863555370544,2.5634084464243694,-0.09279918864097358,86.80555555555556,False,47.0,False,1.1290944123314062,26.0,-0.025379139633354253,4,4
ONDOUSDT,ONDO,large,47,dump,2026-06-10 00:00:00+00:00,2026-06-10 21:00:00+00:00,21,-0.0937155457552371,0.0937155457552371,0.9197690062185829,0.488449284256059,-0.6293510631310484,0,False,0.017736091996920954,-0.008885856800545596,-0.09562191569684951,0.50644751462533,0.009091718360071444,0.7923429040779372,0.00760563380281698,51.80555555555556,False,,False,1.355882352941176,6.0,-0.021494312762627588,0,2
ONDOUSDT,ONDO,large,47,dump,2026-06-22 13:00:00+00:00,2026-06-23 12:00:00+00:00,23,-0.09263035246140405,0.09263035246140405,0.3565465187695961,-0.02547737753975999,-1.3801136707581192,0,False,-0.003048689059445888,-0.025303485779228568,0.08383305088484796,0.5117104087168771,0.01189863709552369,-0.2380350464107048,0.008539458186101356,9.583333333333334,True,,False,0.27987421383647865,,0.014790809968847407,13,0
DOTUSDT,DOT,large,51,pump,2026-01-12 22:00:00+00:00,2026-01-13 22:00:00+00:00,24,0.12992700729926998,0.12992700729926998,1.7288665101271186,1.7288665101271186,0.004288107962568992,0,False,-0.050801064631251475,0.05389785700836596,-0.27317606545112727,0.4824267696968267,-0.005708776627011858,2.6040078635150743,-0.0019493177387914784,76.953125,False,,False,0.9363295880149816,29.0,0.0032847031404499294,22,0
DOTUSDT,DOT,large,51,pump,2026-02-06 00:00:00+00:00,2026-02-06 17:00:00+00:00,17,0.13110749185667747,0.13110749185667747,3.298828526987511,3.298828526987511,1.2182278647775504,5,True,0.08106555897379467,0.05399902009621516,0.19521798952265912,0.48903522221443363,0.008585946456648452,4.049628599698837,-0.146374829001368,88.05555555555556,False,12.0,False,0.652173913043478,63.0,-0.14017431361060217,0,4
DOTUSDT,DOT,large,51,pump,2026-02-24 23:00:00+00:00,2026-02-25 21:00:00+00:00,22,0.3949919224555736,0.3949919224555736,2.9736828578191554,1.4281666189909328,0.0636014990018233,0,True,-0.054573382696663085,-0.14315911765684522,0.19959541566736627,0.5145436804619539,0.03179344503232567,1.078543939994715,-0.018181818181818077,2.9166666666666665,True,46.0,False,0.5460122699386505,60.0,-0.009341132004110908,23,1
DOTUSDT,DOT,large,51,pump,2026-02-28 09:00:00+00:00,2026-02-28 23:00:00+00:00,14,0.13835616438356158,0.13835616438356158,3.1648935960862015,2.8384056778172355,1.318181429370639,4,True,0.029169205222429873,0.09840834873912849,0.2017804388203178,0.4907331234942669,0.0078124286148941735,2.8900067229061794,-0.07830950901180855,86.25,False,48.0,True,0.8811881188118811,13.0,-0.06555581466013727,9,5
DOTUSDT,DOT,large,51,pump,2026-03-16 00:00:00+00:00,2026-03-16 23:00:00+00:00,23,0.14047287899860916,0.14047287899860916,1.1055966486506614,1.1055966486506614,-0.1346702468424758,0,False,-0.013779903537679836,0.09934125330980081,0.4502679398938046,0.5381428691980462,0.043539089505047646,0.5648718336769454,0.024164889836531644,11.11111111111111,True,,False,0.6435643564356431,56.0,0.022514339236602954,0,0
DOTUSDT,DOT,large,51,pump,2026-04-16 01:00:00+00:00,2026-04-16 19:00:00+00:00,18,0.14991482112436127,0.14991482112436127,2.6617422822814873,2.1027124772900447,0.1753745733426603,1,True,0.021181200301249033,0.027438288918788994,-0.16173834354560337,0.47958083250069344,-0.015786040555810288,1.274631959255114,0.008554319931565413,29.72222222222222,False,32.0,True,0.5340909090909091,60.0,0.003308910106109453,1,3
DOTUSDT,DOT,large,51,dump,2026-01-18 22:00:00+00:00,2026-01-19 00:00:00+00:00,2,-0.10969503868912156,0.10969503868912156,3.0685859678562646,0.6222470974851776,-0.6568851444752711,0,True,-0.018524805875158232,-0.0889472241831299,-0.330896720157112,0.46175840051378425,-0.02582736923905854,0.5979219177741945,-0.0013755158184319827,13.0,True,36.0,False,0.37344398340248885,,0.0013378391054883476,22,6
DOTUSDT,DOT,large,51,dump,2026-01-28 22:00:00+00:00,2026-01-29 18:00:00+00:00,20,-0.09713375796178336,0.09713375796178336,2.6493103086070167,2.6493103086070167,-0.13080115078880492,1,True,-0.007261151121222134,-0.0501969089861716,0.23313759359649866,0.48299406046219123,-0.000693353912939787,2.1547747257393914,-0.008506113769271684,18.90625,True,9.0,True,0.21311475409836045,,0.003712444766845957,22,2
DOTUSDT,DOT,large,51,dump,2026-01-30 19:00:00+00:00,2026-01-31 18:00:00+00:00,23,-0.14169096209912546,0.14169096209912546,2.0446459513213493,2.0446459513213493,0.40491643383166726,1,True,0.0008567579170257771,0.07366280740085786,0.152843116454569,0.4715923215588201,-0.011179666582570857,2.2023651274644847,-0.008115942028985468,62.48175182481752,False,18.0,True,0.40740740740740716,,0.0054399402374449846,19,4
DOTUSDT,DOT,large,51,dump,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,24,-0.16005471956224349,0.16005471956224349,2.8453190171887295,0.9005805979405926,-0.07035805700511949,0,True,0.030254648201868174,0.07054573181537245,0.0013543230710628747,0.4693325354328451,-0.011851097887119355,1.5854115358889402,-0.030524220305242045,66.25,False,28.0,False,0.6880341880341883,14.0,-0.03437208369885747,0,3
DOTUSDT,DOT,large,51,dump,2026-02-25 21:00:00+00:00,2026-02-26 17:00:00+00:00,20,-0.11638679791546036,0.11638679791546036,5.179204886134288,5.179204886134288,1.6882062233658954,10,True,0.15322826085245486,-0.012713971841144157,0.201424879774902,0.46245829971074953,-0.021211590135122027,4.77217299260695,0.346774193548387,95.0,False,11.0,False,0.6766169154228848,9.0,0.07252333926347343,21,2
