pair,time,pnl,period,strategy
TRXUSDT,2025-07-08 02:00:00+00:00,0.045522648083623836,2025-H2,W_control
TRXUSDT,2025-07-16 01:00:00+00:00,0.04885638297872331,2025-H2,W_control
TRXUSDT,2025-08-02 20:00:00+00:00,0.035942928039702234,2025-H2,W_control
TRXUSDT,2025-08-19 18:00:00+00:00,0.0016035027275337387,2025-H2,W_control
TRXUSDT,2025-09-17 09:00:00+00:00,-0.015828211881767525,2025-H2,W_control
TRXUSDT,2025-09-24 20:00:00+00:00,0.0011892130857648108,2025-H2,W_control
TRXUSDT,2025-10-13 08:00:00+00:00,-0.0025201487910725363,2025-H2,W_control
TRXUSDT,2025-10-21 23:00:00+00:00,-0.0867531861983214,2025-H2,W_control
TRXUSDT,2025-11-14 19:00:00+00:00,-0.07288247213779109,2025-H2,W_control
TRXUSDT,2025-12-04 20:00:00+00:00,-0.02043318133988081,2025-H2,W_control
TRXUSDT,2025-12-21 09:00:00+00:00,-0.008512469265893882,2025-H2,W_control
TRXUSDT,2026-01-01 01:00:00+00:00,0.04494723883221952,2026-H1,W_control
TRXUSDT,2026-01-08 21:00:00+00:00,0.05119498984427907,2026-H1,W_control
TRXUSDT,2026-01-31 23:00:00+00:00,-0.03430914166085141,2026-H1,W_control
TRXUSDT,2026-03-05 16:00:00+00:00,0.017630834512022745,2026-H1,W_control
TRXUSDT,2026-04-17 05:00:00+00:00,0.0011406202026403899,2026-H1,W_control
TRXUSDT,2026-04-28 22:00:00+00:00,0.0627599009900991,2026-H1,W_control
TRXUSDT,2026-05-18 06:00:00+00:00,0.02617977528089888,2026-H1,W_control
TRXUSDT,2026-07-02 06:00:00+00:00,0.04507923930269409,2026-H2,W_control
UNIUSDT,2023-08-13 20:00:00+00:00,-0.20425118020511157,2023-H2,W_control
UNIUSDT,2023-08-21 10:00:00+00:00,-0.04270833333333334,2023-H2,W_control
UNIUSDT,2023-09-01 19:00:00+00:00,0.025018761726078757,2023-H2,W_control
UNIUSDT,2023-09-21 02:00:00+00:00,-0.024045433685176528,2023-H2,W_control
UNIUSDT,2023-09-28 03:00:00+00:00,-0.0031286549707601986,2023-H2,W_control
UNIUSDT,2023-10-10 09:00:00+00:00,-0.029067388688327474,2023-H2,W_control
UNIUSDT,2023-10-21 04:00:00+00:00,0.028484390735146085,2023-H2,W_control
UNIUSDT,2023-11-04 03:00:00+00:00,0.10554745296977386,2023-H2,W_control
UNIUSDT,2023-11-25 08:00:00+00:00,-0.01605870873312731,2023-H2,W_control
UNIUSDT,2023-12-05 14:00:00+00:00,0.013326305546545462,2023-H2,W_control
UNIUSDT,2023-12-12 21:00:00+00:00,-0.042600130783063676,2023-H2,W_control
UNIUSDT,2023-12-20 23:00:00+00:00,0.21622848464394184,2023-H2,W_control
UNIUSDT,2023-12-28 01:00:00+00:00,-0.14625050207524437,2023-H2,W_control
UNIUSDT,2024-01-14 17:00:00+00:00,-0.010998154414026403,2024-H1,W_control
UNIUSDT,2024-01-24 05:00:00+00:00,0.0741616144119176,2024-H1,W_control
UNIUSDT,2024-02-16 05:00:00+00:00,-0.06281414994720169,2024-H1,W_control
UNIUSDT,2024-03-04 11:00:00+00:00,0.11474211809104495,2024-H1,W_control
UNIUSDT,2024-03-29 01:00:00+00:00,-0.14698209517826288,2024-H1,W_control
UNIUSDT,2024-04-05 13:00:00+00:00,-0.17544928207503474,2024-H1,W_control
UNIUSDT,2024-04-16 22:00:00+00:00,0.10227650727650717,2024-H1,W_control
UNIUSDT,2024-04-26 12:00:00+00:00,-0.06742669099439591,2024-H1,W_control
UNIUSDT,2024-05-09 07:00:00+00:00,0.00910765648541301,2024-H1,W_control
UNIUSDT,2024-05-21 18:00:00+00:00,0.16686498611407818,2024-H1,W_control
UNIUSDT,2024-06-04 21:00:00+00:00,-0.22290760162953982,2024-H1,W_control
UNIUSDT,2024-06-23 12:00:00+00:00,-0.10984836392657604,2024-H1,W_control
UNIUSDT,2024-07-10 19:00:00+00:00,-0.008595338457723752,2024-H2,W_control
UNIUSDT,2024-07-23 20:00:00+00:00,-0.05003806942831323,2024-H2,W_control
UNIUSDT,2024-08-01 22:00:00+00:00,-0.12895659432387319,2024-H2,W_control
UNIUSDT,2024-08-13 00:00:00+00:00,0.003958566629339248,2024-H2,W_control
UNIUSDT,2024-08-28 21:00:00+00:00,0.11956627342123516,2024-H2,W_control
UNIUSDT,2024-09-13 14:00:00+00:00,-0.03874320846439804,2024-H2,W_control
UNIUSDT,2024-09-29 07:00:00+00:00,-0.08505390835579518,2024-H2,W_control
UNIUSDT,2024-10-06 20:00:00+00:00,0.09279179810725535,2024-H2,W_control
UNIUSDT,2024-10-27 23:00:00+00:00,-0.06964029731882138,2024-H2,W_control
UNIUSDT,2024-11-19 09:00:00+00:00,0.17141367447860667,2024-H2,W_control
UNIUSDT,2024-11-30 07:00:00+00:00,0.400330457556617,2024-H2,W_control
UNIUSDT,2024-12-12 05:00:00+00:00,-0.22672913436347109,2024-H2,W_control
UNIUSDT,2024-12-22 20:00:00+00:00,-0.06864871629836233,2024-H2,W_control
UNIUSDT,2024-12-29 23:00:00+00:00,0.16053898200830397,2024-H2,W_control
UNIUSDT,2025-01-15 06:00:00+00:00,0.007118931125329357,2025-H1,W_control
UNIUSDT,2025-01-23 03:00:00+00:00,-0.06330264085886683,2025-H1,W_control
UNIUSDT,2025-02-02 00:00:00+00:00,-0.18028943560057875,2025-H1,W_control
UNIUSDT,2025-02-14 08:00:00+00:00,-0.07281528598617659,2025-H1,W_control
UNIUSDT,2025-03-06 01:00:00+00:00,-0.221829332629913,2025-H1,W_control
UNIUSDT,2025-03-14 01:00:00+00:00,0.1624284746910446,2025-H1,W_control
UNIUSDT,2025-03-25 06:00:00+00:00,-0.13611713511199897,2025-H1,W_control
UNIUSDT,2025-04-03 01:00:00+00:00,-0.12049389938158117,2025-H1,W_control
UNIUSDT,2025-04-15 06:00:00+00:00,-0.02866312651388114,2025-H1,W_control
UNIUSDT,2025-04-26 14:00:00+00:00,-0.11014502762430944,2025-H1,W_control
UNIUSDT,2025-05-14 03:00:00+00:00,-0.0791599073001158,2025-H1,W_control
UNIUSDT,2025-05-25 17:00:00+00:00,0.03066688785666905,2025-H1,W_control
UNIUSDT,2025-06-02 21:00:00+00:00,0.059587271581600494,2025-H1,W_control
UNIUSDT,2025-06-19 11:00:00+00:00,-0.10138397502601448,2025-H1,W_control
UNIUSDT,2025-06-29 04:00:00+00:00,0.0329928315412188,2025-H1,W_control
UNIUSDT,2025-07-08 10:00:00+00:00,0.17624341412012645,2025-H2,W_control
UNIUSDT,2025-07-15 22:00:00+00:00,0.1559570418705819,2025-H2,W_control
UNIUSDT,2025-08-13 02:00:00+00:00,-0.12005122143420022,2025-H2,W_control
UNIUSDT,2025-08-29 00:00:00+00:00,-0.07550000000000001,2025-H2,W_control
UNIUSDT,2025-09-11 18:00:00+00:00,-0.018988156013886145,2025-H2,W_control
UNIUSDT,2025-09-23 18:00:00+00:00,-0.07677449397739988,2025-H2,W_control
UNIUSDT,2025-10-04 15:00:00+00:00,-0.2388709677419355,2025-H2,W_control
UNIUSDT,2025-10-17 12:00:00+00:00,0.038399638336347304,2025-H2,W_control
UNIUSDT,2025-10-25 15:00:00+00:00,-0.05881383322559785,2025-H2,W_control
UNIUSDT,2025-11-02 19:00:00+00:00,0.1719311064718162,2025-H2,W_control
UNIUSDT,2025-11-29 04:00:00+00:00,-0.11398785425101221,2025-H2,W_control
UNIUSDT,2025-12-09 05:00:00+00:00,-0.08859303391384055,2025-H2,W_control
UNIUSDT,2025-12-17 10:00:00+00:00,0.12895146971789317,2025-H2,W_control
UNIUSDT,2025-12-25 09:00:00+00:00,-0.03231020267949158,2025-H2,W_control
UNIUSDT,2026-01-08 04:00:00+00:00,-0.04075184016824406,2026-H1,W_control
UNIUSDT,2026-01-26 03:00:00+00:00,-0.16793234718294547,2026-H1,W_control
UNIUSDT,2026-02-02 05:00:00+00:00,-0.07762569832402222,2026-H1,W_control
UNIUSDT,2026-02-18 20:00:00+00:00,0.18725124743175814,2026-H1,W_control
UNIUSDT,2026-03-08 12:00:00+00:00,0.060455516965001295,2026-H1,W_control
UNIUSDT,2026-03-19 22:00:00+00:00,-0.01814317673378085,2026-H1,W_control
UNIUSDT,2026-04-12 13:00:00+00:00,0.09308454425363288,2026-H1,W_control
UNIUSDT,2026-04-21 15:00:00+00:00,-0.01054870530209628,2026-H1,W_control
UNIUSDT,2026-05-05 09:00:00+00:00,0.13554540005993398,2026-H1,W_control
UNIUSDT,2026-05-14 20:00:00+00:00,-0.04665561156805519,2026-H1,W_control
UNIUSDT,2026-06-12 02:00:00+00:00,0.23090150913423357,2026-H1,W_control
UNIUSDT,2026-06-19 04:00:00+00:00,-0.05668389463154388,2026-H1,W_control
UNIUSDT,2026-07-07 16:00:00+00:00,0.1320073891625616,2026-H2,W_control
WLDUSDT,2023-08-29 07:00:00+00:00,-0.10931034482758617,2023-H2,W_control
WLDUSDT,2023-09-11 18:00:00+00:00,0.34730618253189405,2023-H2,W_control
WLDUSDT,2023-09-29 12:00:00+00:00,-0.11784722222222221,2023-H2,W_control
WLDUSDT,2023-10-14 09:00:00+00:00,0.037596348884381244,2023-H2,W_control
WLDUSDT,2023-10-28 07:00:00+00:00,-0.03244691869497673,2023-H2,W_control
WLDUSDT,2023-11-09 06:00:00+00:00,0.2636965811965811,2023-H2,W_control
WLDUSDT,2023-11-20 18:00:00+00:00,0.08427000879507462,2023-H2,W_control
WLDUSDT,2023-12-02 15:00:00+00:00,0.029764826175869067,2023-H2,W_control
WLDUSDT,2023-12-11 02:00:00+00:00,0.593755832037325,2023-H2,W_control
WLDUSDT,2023-12-28 15:00:00+00:00,-0.08000724008108884,2023-H2,W_control
WLDUSDT,2024-01-20 00:00:00+00:00,-0.055521251002405896,2024-H1,W_control
WLDUSDT,2024-01-28 00:00:00+00:00,-0.056409618573797775,2024-H1,W_control
WLDUSDT,2024-02-07 11:00:00+00:00,0.30367459269044483,2024-H1,W_control
WLDUSDT,2024-02-15 10:00:00+00:00,1.5479051987767587,2024-H1,W_control
WLDUSDT,2024-02-26 16:00:00+00:00,-0.10316097444470995,2024-H1,W_control
WLDUSDT,2024-03-26 06:00:00+00:00,-0.2395042432055,2024-H1,W_control
WLDUSDT,2024-04-05 12:00:00+00:00,-0.03401984009475866,2024-H1,W_control
WLDUSDT,2024-04-21 02:00:00+00:00,-0.14145054754041375,2024-H1,W_control
WLDUSDT,2024-05-14 03:00:00+00:00,-0.0613881603596853,2024-H1,W_control
WLDUSDT,2024-05-27 12:00:00+00:00,0.036170097508125505,2024-H1,W_control
WLDUSDT,2024-06-05 21:00:00+00:00,-0.20749030414370284,2024-H1,W_control
WLDUSDT,2024-06-19 17:00:00+00:00,-0.03045068928950156,2024-H1,W_control
WLDUSDT,2024-07-04 06:00:00+00:00,-0.1689898562975487,2024-H2,W_control
WLDUSDT,2024-07-13 00:00:00+00:00,0.512241379310345,2024-H2,W_control
WLDUSDT,2024-07-29 19:00:00+00:00,-0.3097247507585609,2024-H2,W_control
WLDUSDT,2024-08-23 22:00:00+00:00,-0.1843066088840738,2024-H2,W_control
WLDUSDT,2024-09-07 06:00:00+00:00,0.11677121771217724,2024-H2,W_control
WLDUSDT,2024-09-26 05:00:00+00:00,-0.23831755797444387,2024-H2,W_control
WLDUSDT,2024-10-04 23:00:00+00:00,0.13347967000589256,2024-H2,W_control
WLDUSDT,2024-10-12 13:00:00+00:00,0.17752427184466024,2024-H2,W_control
WLDUSDT,2024-10-24 09:00:00+00:00,-0.09553497942386824,2024-H2,W_control
WLDUSDT,2024-11-05 18:00:00+00:00,0.37105872388481076,2024-H2,W_control
WLDUSDT,2024-11-18 09:00:00+00:00,0.11216027874564471,2024-H2,W_control
WLDUSDT,2024-12-04 20:00:00+00:00,-0.07217095310136157,2024-H2,W_control
WLDUSDT,2024-12-14 02:00:00+00:00,-0.2348925431455552,2024-H2,W_control
WLDUSDT,2024-12-29 01:00:00+00:00,0.06737141556668169,2024-H2,W_control
WLDUSDT,2025-01-10 06:00:00+00:00,0.011551724137931155,2025-H1,W_control
WLDUSDT,2025-01-28 16:00:00+00:00,-0.2468895845190665,2025-H1,W_control
WLDUSDT,2025-02-07 17:00:00+00:00,0.06247967479674788,2025-H1,W_control
WLDUSDT,2025-02-17 22:00:00+00:00,-0.14049459684123033,2025-H1,W_control
WLDUSDT,2025-03-02 20:00:00+00:00,-0.3358457711442785,2025-H1,W_control
WLDUSDT,2025-03-10 05:00:00+00:00,0.016712907117008572,2025-H1,W_control
WLDUSDT,2025-03-20 21:00:00+00:00,0.10921911421911423,2025-H1,W_control
WLDUSDT,2025-03-28 20:00:00+00:00,-0.09133093525179847,2025-H1,W_control
WLDUSDT,2025-04-13 10:00:00+00:00,-0.05365556978233043,2025-H1,W_control
WLDUSDT,2025-04-25 07:00:00+00:00,0.06665109034267924,2025-H1,W_control
WLDUSDT,2025-05-03 19:00:00+00:00,0.22100619195046434,2025-H1,W_control
WLDUSDT,2025-05-15 22:00:00+00:00,0.305858143607706,2025-H1,W_control
WLDUSDT,2025-05-23 10:00:00+00:00,-0.2289283429302622,2025-H1,W_control
WLDUSDT,2025-06-01 21:00:00+00:00,-0.016265164644713944,2025-H1,W_control
WLDUSDT,2025-06-19 04:00:00+00:00,-0.06525369978858342,2025-H1,W_control
WLDUSDT,2025-08-10 17:00:00+00:00,-0.05978180129990706,2025-H2,W_control
WLDUSDT,2025-09-01 05:00:00+00:00,0.4655882352941175,2025-H2,W_control
WLDUSDT,2025-09-28 15:00:00+00:00,0.017943037974683555,2025-H2,W_control
WLDUSDT,2025-10-17 17:00:00+00:00,-0.01863636363636367,2025-H2,W_control
WLDUSDT,2025-11-05 22:00:00+00:00,0.023225806451612988,2025-H2,W_control
WLDUSDT,2025-11-16 02:00:00+00:00,-0.1371022727272727,2025-H2,W_control
WLDUSDT,2025-11-23 06:00:00+00:00,0.024459901800327425,2025-H2,W_control
WLDUSDT,2025-11-30 13:00:00+00:00,-0.10562893081761016,2025-H2,W_control
WLDUSDT,2025-12-15 12:00:00+00:00,-0.11206896551724133,2025-H2,W_control
WLDUSDT,2025-12-23 09:00:00+00:00,-0.002989545637314013,2025-H2,W_control
WLDUSDT,2026-01-03 19:00:00+00:00,0.0008854076510299612,2026-H1,W_control
WLDUSDT,2026-01-20 16:00:00+00:00,-0.027903971422567727,2026-H1,W_control
WLDUSDT,2026-01-31 01:00:00+00:00,-0.13520047424013792,2026-H1,W_control
WLDUSDT,2026-02-07 04:00:00+00:00,-0.01415162008409587,2026-H1,W_control
WLDUSDT,2026-03-02 08:00:00+00:00,-0.0611038961038961,2026-H1,W_control
WLDUSDT,2026-03-28 11:00:00+00:00,-0.03505565862708714,2026-H1,W_control
WLDUSDT,2026-04-22 01:00:00+00:00,-0.03846153846153843,2026-H1,W_control
WLDUSDT,2026-05-09 06:00:00+00:00,-0.12159356725146198,2026-H1,W_control
WLDUSDT,2026-05-17 07:00:00+00:00,0.22879819524200184,2026-H1,W_control
WLDUSDT,2026-06-28 02:00:00+00:00,-0.05452992432928227,2026-H1,W_control
XLMUSDT,2023-08-19 00:00:00+00:00,0.03472950126796282,2023-H2,W_control
XLMUSDT,2023-08-29 16:00:00+00:00,-0.013077544426494222,2023-H2,W_control
XLMUSDT,2023-09-11 14:00:00+00:00,-0.0650790513833992,2023-H2,W_control
XLMUSDT,2023-09-24 17:00:00+00:00,-0.016453744493392205,2023-H2,W_control
XLMUSDT,2023-10-03 12:00:00+00:00,-0.06265765765765774,2023-H2,W_control
XLMUSDT,2023-10-14 08:00:00+00:00,0.04137681159420293,2023-H2,W_control
XLMUSDT,2023-11-06 01:00:00+00:00,-0.026110242376856992,2023-H2,W_control
XLMUSDT,2023-11-14 14:00:00+00:00,-0.032272727272727224,2023-H2,W_control
XLMUSDT,2023-11-23 01:00:00+00:00,-0.0024683544303797334,2023-H2,W_control
XLMUSDT,2023-12-03 17:00:00+00:00,0.0884656741108355,2023-H2,W_control
XLMUSDT,2023-12-12 21:00:00+00:00,-0.017335526315789492,2023-H2,W_control
XLMUSDT,2023-12-25 16:00:00+00:00,-0.0018992248062016338,2023-H2,W_control
XLMUSDT,2024-01-02 04:00:00+00:00,-0.1027443609022557,2024-H1,W_control
XLMUSDT,2024-02-01 13:00:00+00:00,0.0014338235294119083,2024-H1,W_control
XLMUSDT,2024-02-09 17:00:00+00:00,0.021008968609865456,2024-H1,W_control
XLMUSDT,2024-02-22 19:00:00+00:00,0.07775862068965511,2024-H1,W_control
XLMUSDT,2024-03-02 12:00:00+00:00,0.03230797366495997,2024-H1,W_control
XLMUSDT,2024-03-10 07:00:00+00:00,-0.1251388888888888,2024-H1,W_control
XLMUSDT,2024-03-26 12:00:00+00:00,-0.0796054519368723,2024-H1,W_control
XLMUSDT,2024-04-06 06:00:00+00:00,-0.11430232558139541,2024-H1,W_control
XLMUSDT,2024-04-14 13:00:00+00:00,0.054701492537313386,2024-H1,W_control
XLMUSDT,2024-04-26 01:00:00+00:00,-0.02878854625550664,2024-H1,W_control
XLMUSDT,2024-05-05 01:00:00+00:00,-0.042272727272727344,2024-H1,W_control
XLMUSDT,2024-05-13 03:00:00+00:00,0.03413894324853229,2024-H1,W_control
XLMUSDT,2024-05-20 15:00:00+00:00,0.03241814780168396,2024-H1,W_control
XLMUSDT,2024-05-29 21:00:00+00:00,-0.005935453695041999,2024-H1,W_control
XLMUSDT,2024-06-09 22:00:00+00:00,-0.013016032064128154,2024-H1,W_control
XLMUSDT,2024-07-08 12:00:00+00:00,0.18646482122260666,2024-H2,W_control
XLMUSDT,2024-07-15 23:00:00+00:00,-0.015506208213944658,2024-H2,W_control
XLMUSDT,2024-07-29 02:00:00+00:00,-0.19077075098814222,2024-H2,W_control
XLMUSDT,2024-08-12 11:00:00+00:00,-0.05794705294705293,2024-H2,W_control
XLMUSDT,2024-08-25 17:00:00+00:00,-0.10885756676557856,2024-H2,W_control
XLMUSDT,2024-09-07 21:00:00+00:00,0.09217514124293802,2024-H2,W_control
XLMUSDT,2024-09-17 05:00:00+00:00,-0.001858638743455483,2024-H2,W_control
XLMUSDT,2024-09-29 16:00:00+00:00,-0.09349557522123886,2024-H2,W_control
XLMUSDT,2024-10-21 12:00:00+00:00,-0.03805785123966931,2024-H2,W_control
XLMUSDT,2024-11-08 09:00:00+00:00,0.2920588235294118,2024-H2,W_control
XLMUSDT,2024-11-17 05:00:00+00:00,1.9072533748701974,2024-H2,W_control
XLMUSDT,2024-11-26 17:00:00+00:00,0.14836181695525086,2024-H2,W_control
XLMUSDT,2024-12-04 13:00:00+00:00,-0.16307152736613317,2024-H2,W_control
XLMUSDT,2024-12-12 19:00:00+00:00,-0.14525112532575213,2024-H2,W_control
XLMUSDT,2024-12-20 04:00:00+00:00,-0.05598247477429629,2024-H2,W_control
XLMUSDT,2025-01-10 19:00:00+00:00,0.13176019806649364,2025-H1,W_control
XLMUSDT,2025-01-22 21:00:00+00:00,-0.0811772853185595,2025-H1,W_control
XLMUSDT,2025-02-03 14:00:00+00:00,-0.061954436450839416,2025-H1,W_control
XLMUSDT,2025-02-12 06:00:00+00:00,0.046036682615630105,2025-H1,W_control
XLMUSDT,2025-02-27 23:00:00+00:00,0.04053476879632901,2025-H1,W_control
XLMUSDT,2025-03-31 12:00:00+00:00,-0.16817365269461082,2025-H1,W_control
XLMUSDT,2025-04-14 06:00:00+00:00,0.06158343736995409,2025-H1,W_control
XLMUSDT,2025-04-26 20:00:00+00:00,-0.06351800554016629,2025-H1,W_control
XLMUSDT,2025-05-17 10:00:00+00:00,0.0043684941013185695,2025-H1,W_control
XLMUSDT,2025-06-18 08:00:00+00:00,-0.03161899086213737,2025-H1,W_control
XLMUSDT,2025-06-27 09:00:00+00:00,0.014957537154989379,2025-H1,W_control
XLMUSDT,2025-07-05 18:00:00+00:00,0.6460638297872342,2025-H2,W_control
XLMUSDT,2025-07-29 04:00:00+00:00,-0.043215048658912895,2025-H2,W_control
XLMUSDT,2025-08-10 22:00:00+00:00,-0.04061767357980161,2025-H2,W_control
XLMUSDT,2025-08-20 18:00:00+00:00,-0.04763275991024684,2025-H2,W_control
XLMUSDT,2025-08-30 10:00:00+00:00,-0.008071767662664039,2025-H2,W_control
XLMUSDT,2025-09-18 12:00:00+00:00,-0.10479939819458373,2025-H2,W_control
XLMUSDT,2025-10-18 20:00:00+00:00,0.027636248415716106,2025-H2,W_control
XLMUSDT,2025-11-15 07:00:00+00:00,-0.1282514177693762,2025-H2,W_control
XLMUSDT,2025-11-24 22:00:00+00:00,-0.09246583365872707,2025-H2,W_control
XLMUSDT,2025-12-08 01:00:00+00:00,-0.03995630461922605,2025-H2,W_control
XLMUSDT,2025-12-18 12:00:00+00:00,-0.0035875706214688564,2025-H2,W_control
XLMUSDT,2025-12-30 00:00:00+00:00,0.17280872794800362,2025-H2,W_control
XLMUSDT,2026-01-06 08:00:00+00:00,-0.09231130150958788,2026-H1,W_control
XLMUSDT,2026-01-15 05:00:00+00:00,-0.07679930795847745,2026-H1,W_control
XLMUSDT,2026-01-23 05:00:00+00:00,-0.08522652194431346,2026-H1,W_control
XLMUSDT,2026-02-06 13:00:00+00:00,-0.023564356435643582,2026-H1,W_control
XLMUSDT,2026-02-19 01:00:00+00:00,-0.0006736711990110679,2026-H1,W_control
XLMUSDT,2026-02-27 22:00:00+00:00,-0.03981012658227855,2026-H1,W_control
XLMUSDT,2026-03-09 22:00:00+00:00,0.16321192052980138,2026-H1,W_control
XLMUSDT,2026-04-08 16:00:00+00:00,-0.025650813516896128,2026-H1,W_control
XLMUSDT,2026-04-23 20:00:00+00:00,-0.09787749287749281,2026-H1,W_control
XLMUSDT,2026-05-02 09:00:00+00:00,0.023822055137844637,2026-H1,W_control
XLMUSDT,2026-05-12 15:00:00+00:00,-0.1117242442936458,2026-H1,W_control
XLMUSDT,2026-05-27 15:00:00+00:00,0.3670642768850433,2026-H1,W_control
XLMUSDT,2026-06-04 01:00:00+00:00,-0.08245779543197618,2026-H1,W_control
XLMUSDT,2026-06-14 20:00:00+00:00,0.16276315789473672,2026-H1,W_control
XLMUSDT,2026-07-01 19:00:00+00:00,-0.11277559055118114,2026-H2,W_control
XPLUSDT,2025-11-22 04:00:00+00:00,0.07533106134371959,2025-H2,W_control
XPLUSDT,2025-12-10 06:00:00+00:00,-0.2627142857142858,2025-H2,W_control
XPLUSDT,2026-01-03 17:00:00+00:00,-0.1456743940990517,2026-H1,W_control
XPLUSDT,2026-01-14 08:00:00+00:00,-0.24206896551724133,2026-H1,W_control
XPLUSDT,2026-01-21 17:00:00+00:00,0.16274716369529985,2026-H1,W_control
XPLUSDT,2026-03-31 14:00:00+00:00,0.4013205417607223,2026-H1,W_control
XPLUSDT,2026-04-15 23:00:00+00:00,-0.23001906941266215,2026-H1,W_control
XPLUSDT,2026-05-26 08:00:00+00:00,0.08526963657678788,2026-H1,W_control
XPLUSDT,2026-06-11 19:00:00+00:00,0.402462686567164,2026-H1,W_control
XRPUSDT,2023-08-10 01:00:00+00:00,-0.07982036863480158,2023-H2,W_control
XRPUSDT,2023-08-24 04:00:00+00:00,-0.00914703110273318,2023-H2,W_control
XRPUSDT,2023-08-31 10:00:00+00:00,-0.05457102001906577,2023-H2,W_control
XRPUSDT,2023-09-16 10:00:00+00:00,0.01392807332137858,2023-H2,W_control
XRPUSDT,2023-10-02 01:00:00+00:00,-0.013595988538681821,2023-H2,W_control
XRPUSDT,2023-10-20 09:00:00+00:00,0.058825684535287366,2023-H2,W_control
XRPUSDT,2023-10-29 22:00:00+00:00,0.164956927494616,2023-H2,W_control
XRPUSDT,2023-11-21 18:00:00+00:00,0.02574324324324329,2023-H2,W_control
XRPUSDT,2023-12-10 04:00:00+00:00,-0.07559352517985618,2023-H2,W_control
XRPUSDT,2023-12-20 21:00:00+00:00,0.029129692832764568,2023-H2,W_control
XRPUSDT,2024-01-03 02:00:00+00:00,-0.09619948889953689,2024-H1,W_control
XRPUSDT,2024-01-26 03:00:00+00:00,-0.019218932606155033,2024-H1,W_control
XRPUSDT,2024-02-13 09:00:00+00:00,0.05283722682743009,2024-H1,W_control
XRPUSDT,2024-02-22 04:00:00+00:00,0.08779112754158958,2024-H1,W_control
XRPUSDT,2024-02-29 18:00:00+00:00,0.035556199304750964,2024-H1,W_control
XRPUSDT,2024-03-18 07:00:00+00:00,0.007554321583776007,2024-H1,W_control
XRPUSDT,2024-03-27 22:00:00+00:00,-0.06912760416666663,2024-H1,W_control
XRPUSDT,2024-04-07 19:00:00+00:00,-0.17589678510998308,2024-H1,W_control
XRPUSDT,2024-04-20 17:00:00+00:00,-0.0163657889751847,2024-H1,W_control
XRPUSDT,2024-05-14 16:00:00+00:00,0.06690701339637506,2024-H1,W_control
XRPUSDT,2024-06-17 08:00:00+00:00,-0.04395055499495459,2024-H1,W_control
XRPUSDT,2024-07-05 18:00:00+00:00,0.09404003746195266,2024-H2,W_control
XRPUSDT,2024-07-20 01:00:00+00:00,0.0278322101261449,2024-H2,W_control
XRPUSDT,2024-07-27 12:00:00+00:00,-0.05871694661566606,2024-H2,W_control
XRPUSDT,2024-08-29 22:00:00+00:00,-0.03301070472792155,2024-H2,W_control
XRPUSDT,2024-09-23 07:00:00+00:00,0.09058573853989815,2024-H2,W_control
XRPUSDT,2024-10-06 15:00:00+00:00,-0.021576643695287775,2024-H2,W_control
XRPUSDT,2024-10-16 08:00:00+00:00,-0.03552164261931178,2024-H2,W_control
XRPUSDT,2024-10-27 04:00:00+00:00,-0.02461926961926963,2024-H2,W_control
XRPUSDT,2024-11-20 18:00:00+00:00,0.3580755064456721,2024-H2,W_control
XRPUSDT,2024-11-28 22:00:00+00:00,0.5100832062587018,2024-H2,W_control
XRPUSDT,2024-12-13 07:00:00+00:00,-0.016357256984928955,2024-H2,W_control
XRPUSDT,2024-12-20 19:00:00+00:00,-0.04862519201228887,2024-H2,W_control
XRPUSDT,2025-01-22 20:00:00+00:00,-0.042932212867749835,2025-H1,W_control
XRPUSDT,2025-01-30 13:00:00+00:00,-0.22405561114159378,2025-H1,W_control
XRPUSDT,2025-02-08 00:00:00+00:00,0.13154601861427084,2025-H1,W_control
XRPUSDT,2025-02-16 04:00:00+00:00,-0.08765825507204816,2025-H1,W_control
XRPUSDT,2025-02-25 08:00:00+00:00,0.07515005260990881,2025-H1,W_control
XRPUSDT,2025-03-11 17:00:00+00:00,0.05647033615846098,2025-H1,W_control
XRPUSDT,2025-03-25 01:00:00+00:00,-0.15010238417661792,2025-H1,W_control
XRPUSDT,2025-04-09 02:00:00+00:00,0.17677189409368632,2025-H1,W_control
XRPUSDT,2025-04-28 11:00:00+00:00,-0.08098430290223824,2025-H1,W_control
XRPUSDT,2025-05-11 21:00:00+00:00,-0.003565945421569845,2025-H1,W_control
XRPUSDT,2025-06-11 01:00:00+00:00,-0.05830938718296907,2025-H1,W_control
XRPUSDT,2025-07-09 23:00:00+00:00,0.2588322655794991,2025-H2,W_control
XRPUSDT,2025-07-17 12:00:00+00:00,-0.03503712453594331,2025-H2,W_control
XRPUSDT,2025-08-07 01:00:00+00:00,0.10729821153459718,2025-H2,W_control
XRPUSDT,2025-08-25 14:00:00+00:00,-0.07152288198422863,2025-H2,W_control
XRPUSDT,2025-09-12 01:00:00+00:00,0.008457931624494045,2025-H2,W_control
XRPUSDT,2025-09-20 06:00:00+00:00,-0.07428222022561648,2025-H2,W_control
XRPUSDT,2025-11-03 10:00:00+00:00,0.05881909547738696,2025-H2,W_control
XRPUSDT,2025-11-19 20:00:00+00:00,0.08093445181428016,2025-H2,W_control
XRPUSDT,2025-12-01 20:00:00+00:00,0.0325267160395647,2025-H2,W_control
