pair,time,absorb,pnl,hours_held,variant
DOTUSDT,2026-05-08 15:00:00+00:00,80.3,-0.03952759381898452,168,C_hold7d
DOTUSDT,2026-06-17 04:00:00+00:00,80.4,-0.12067704280155644,168,C_hold7d
EIGENUSDT,2024-12-10 08:00:00+00:00,81.0,0.13719491525423733,168,C_hold7d
EIGENUSDT,2025-06-03 08:00:00+00:00,80.3,-0.00860066006600657,168,C_hold7d
EIGENUSDT,2025-06-16 13:00:00+00:00,80.0,-0.20352091254752847,168,C_hold7d
EIGENUSDT,2025-06-24 16:00:00+00:00,80.3,-0.10284033613445365,168,C_hold7d
EIGENUSDT,2025-07-09 21:00:00+00:00,80.3,0.19751534733441045,168,C_hold7d
EIGENUSDT,2025-07-19 15:00:00+00:00,80.1,-0.10081422924901184,168,C_hold7d
EIGENUSDT,2025-08-25 11:00:00+00:00,80.1,-0.09683423284502701,168,C_hold7d
EIGENUSDT,2025-09-09 08:00:00+00:00,83.2,0.050139037433155176,168,C_hold7d
EIGENUSDT,2025-09-24 12:00:00+00:00,81.0,-0.24508510638297865,168,C_hold7d
EIGENUSDT,2025-10-03 15:00:00+00:00,80.2,-0.10489389067524124,168,C_hold7d
EIGENUSDT,2026-01-02 20:00:00+00:00,80.5,0.038816326530612066,168,C_hold7d
ENAUSDT,2024-11-10 04:00:00+00:00,80.2,0.0059681274900398335,168,C_hold7d
ENAUSDT,2024-11-17 12:00:00+00:00,80.4,0.05065011445677059,168,C_hold7d
ENAUSDT,2024-12-20 19:00:00+00:00,81.3,-0.2301400365024059,168,C_hold7d
ENAUSDT,2025-07-15 16:00:00+00:00,80.3,0.4514019439679815,168,C_hold7d
ENAUSDT,2025-07-25 08:00:00+00:00,81.9,0.10334380386899045,168,C_hold7d
ENAUSDT,2025-08-01 19:00:00+00:00,80.0,0.109728083459532,168,C_hold7d
ENAUSDT,2026-01-15 09:00:00+00:00,81.1,-0.2421357658039881,168,C_hold7d
ENAUSDT,2026-04-08 13:00:00+00:00,80.5,0.06707894736842102,168,C_hold7d
ENAUSDT,2026-06-12 16:00:00+00:00,83.1,0.10757178841309822,168,C_hold7d
ENAUSDT,2026-06-20 06:00:00+00:00,81.7,-0.11423344556677884,168,C_hold7d
ETHUSDT,2023-11-19 23:00:00+00:00,80.3,0.023284990579029108,168,C_hold7d
ETHUSDT,2024-02-27 07:00:00+00:00,82.0,0.1395633255633255,168,C_hold7d
ETHUSDT,2024-03-05 16:00:00+00:00,81.3,0.06137732201395307,168,C_hold7d
ETHUSDT,2024-03-12 17:00:00+00:00,80.4,-0.16305817909359688,168,C_hold7d
ETHUSDT,2024-03-22 03:00:00+00:00,80.9,0.009465044108335709,168,C_hold7d
ETHUSDT,2024-05-23 20:00:00+00:00,80.6,-0.0068775163005423395,168,C_hold7d
ETHUSDT,2024-12-23 08:00:00+00:00,80.1,0.029784796845037764,168,C_hold7d
ETHUSDT,2025-01-15 18:00:00+00:00,80.2,-0.038289664947765756,168,C_hold7d
ETHUSDT,2025-01-26 19:00:00+00:00,80.6,-0.11576746916501424,168,C_hold7d
ETHUSDT,2025-02-06 01:00:00+00:00,96.4,-0.017061654954435235,168,C_hold7d
ETHUSDT,2025-05-11 20:00:00+00:00,81.1,-0.04825663868425556,168,C_hold7d
ETHUSDT,2025-06-30 00:00:00+00:00,81.4,0.01496920609208008,168,C_hold7d
ETHUSDT,2025-07-12 19:00:00+00:00,80.0,0.21438594033687175,168,C_hold7d
ETHUSDT,2025-07-20 22:00:00+00:00,82.9,0.029240409173033832,168,C_hold7d
ETHUSDT,2025-07-28 00:00:00+00:00,80.4,-0.08378124862442105,168,C_hold7d
ETHUSDT,2026-05-06 17:00:00+00:00,80.2,-0.04089432693535344,168,C_hold7d
FETUSDT,2023-11-06 16:00:00+00:00,81.4,0.04410575670747585,168,C_hold7d
FETUSDT,2023-11-17 22:00:00+00:00,82.2,0.18835818878125687,168,C_hold7d
FETUSDT,2023-11-26 05:00:00+00:00,80.1,0.043308665282235204,168,C_hold7d
FETUSDT,2023-12-04 08:00:00+00:00,81.9,-0.12518068867589638,168,C_hold7d
FETUSDT,2024-03-10 09:00:00+00:00,84.2,-0.057241749262851194,168,C_hold7d
FETUSDT,2024-03-17 14:00:00+00:00,81.3,-0.1532921563840547,168,C_hold7d
FETUSDT,2024-11-25 20:00:00+00:00,80.9,0.24102246426140228,168,C_hold7d
FETUSDT,2024-12-03 10:00:00+00:00,82.9,-0.05221141649048622,168,C_hold7d
FETUSDT,2025-04-21 17:00:00+00:00,82.7,0.19633333333333325,168,C_hold7d
FETUSDT,2026-05-02 14:00:00+00:00,80.2,0.1327099311701081,168,C_hold7d
FETUSDT,2026-05-09 15:00:00+00:00,81.2,-0.15212942191544432,168,C_hold7d
FETUSDT,2026-05-21 18:00:00+00:00,80.2,0.19799999999999995,168,C_hold7d
FETUSDT,2026-06-14 21:00:00+00:00,84.1,-0.13069399428026696,168,C_hold7d
FILUSDT,2023-07-22 08:00:00+00:00,81.1,-0.02791936198493572,168,C_hold7d
FILUSDT,2023-08-29 15:00:00+00:00,82.5,-0.07920797720797723,168,C_hold7d
FILUSDT,2023-11-20 15:00:00+00:00,81.1,-0.06840299750208156,168,C_hold7d
FILUSDT,2023-12-03 19:00:00+00:00,83.1,0.12313891975994684,168,C_hold7d
FILUSDT,2023-12-14 07:00:00+00:00,81.8,0.13187635756056815,168,C_hold7d
FILUSDT,2023-12-22 08:00:00+00:00,81.8,0.08687283236994214,168,C_hold7d
FILUSDT,2024-01-02 14:00:00+00:00,85.5,-0.27459158751696067,168,C_hold7d
FILUSDT,2024-01-10 22:00:00+00:00,88.9,-0.038457466289329,168,C_hold7d
FILUSDT,2024-02-09 05:00:00+00:00,80.6,0.10071281571562207,168,C_hold7d
FILUSDT,2024-02-17 10:00:00+00:00,81.1,0.2874094680331869,168,C_hold7d
FILUSDT,2024-02-27 01:00:00+00:00,81.6,0.25477324871857454,168,C_hold7d
FILUSDT,2024-03-09 03:00:00+00:00,80.3,-0.15150980392156865,168,C_hold7d
FILUSDT,2024-08-24 14:00:00+00:00,80.1,-0.1652890752387608,168,C_hold7d
FILUSDT,2024-09-09 08:00:00+00:00,80.1,-0.0008392338943703486,168,C_hold7d
FILUSDT,2024-09-21 09:00:00+00:00,81.0,0.07457776604172173,168,C_hold7d
FILUSDT,2024-11-08 08:00:00+00:00,80.6,0.060483094400865633,168,C_hold7d
FILUSDT,2024-11-24 09:00:00+00:00,84.2,0.19375060954371293,168,C_hold7d
FILUSDT,2024-12-02 10:00:00+00:00,82.6,0.08112001204637842,168,C_hold7d
FILUSDT,2025-01-04 15:00:00+00:00,81.8,-0.07924014336917562,168,C_hold7d
FILUSDT,2025-04-13 15:00:00+00:00,80.1,0.05665809562073121,168,C_hold7d
FILUSDT,2025-06-11 20:00:00+00:00,80.1,-0.11557750647428777,168,C_hold7d
FILUSDT,2025-07-10 14:00:00+00:00,80.1,0.09648794442174102,168,C_hold7d
FILUSDT,2025-07-18 00:00:00+00:00,82.4,-0.07699999999999996,168,C_hold7d
FILUSDT,2025-07-26 19:00:00+00:00,80.4,-0.16476477146042356,168,C_hold7d
FILUSDT,2025-08-09 14:00:00+00:00,80.0,-0.043252864782276634,168,C_hold7d
FILUSDT,2025-09-05 11:00:00+00:00,82.8,0.06733677863910414,168,C_hold7d
FILUSDT,2026-02-26 08:00:00+00:00,80.1,0.03282587064676634,168,C_hold7d
FILUSDT,2026-03-13 23:00:00+00:00,80.8,0.035974683544303776,168,C_hold7d
HBARUSDT,2023-07-19 23:00:00+00:00,99.4,-0.06973618538324422,168,C_hold7d
HBARUSDT,2023-08-08 21:00:00+00:00,80.6,0.1080164203612477,168,C_hold7d
HBARUSDT,2023-08-16 06:00:00+00:00,81.0,-0.05377993527508096,168,C_hold7d
HBARUSDT,2024-01-10 22:00:00+00:00,82.4,-0.06953554502369663,168,C_hold7d
HBARUSDT,2024-02-07 20:00:00+00:00,81.4,0.07784293193717295,168,C_hold7d
HBARUSDT,2024-02-22 06:00:00+00:00,80.3,0.12927413127413123,168,C_hold7d
HBARUSDT,2024-05-03 12:00:00+00:00,80.6,0.05587476280834913,168,C_hold7d
HBARUSDT,2024-10-20 17:00:00+00:00,80.6,-0.09960589318600366,168,C_hold7d
HBARUSDT,2024-11-05 14:00:00+00:00,81.0,0.2162864733230021,168,C_hold7d
HBARUSDT,2024-11-13 01:00:00+00:00,84.3,1.1596510442361454,168,C_hold7d
HBARUSDT,2024-11-21 19:00:00+00:00,84.4,0.1641110659403202,168,C_hold7d
HBARUSDT,2024-12-12 20:00:00+00:00,85.1,-0.12319189829490484,168,C_hold7d
HBARUSDT,2024-12-23 11:00:00+00:00,80.8,0.007335311357961951,168,C_hold7d
HBARUSDT,2025-07-15 09:00:00+00:00,80.6,0.128374897774717,168,C_hold7d
HBARUSDT,2025-07-22 11:00:00+00:00,82.8,0.021196647710266303,168,C_hold7d
HBARUSDT,2025-09-13 13:00:00+00:00,80.2,-0.03861254377586765,168,C_hold7d
HBARUSDT,2025-10-29 18:00:00+00:00,81.6,-0.12721713236388899,168,C_hold7d
HBARUSDT,2026-05-22 17:00:00+00:00,81.7,0.02512961929217372,168,C_hold7d
HBARUSDT,2026-06-14 23:00:00+00:00,82.4,-0.04018674550381873,168,C_hold7d
ICPUSDT,2023-07-20 08:00:00+00:00,81.8,-0.003210653753026647,168,C_hold7d
ICPUSDT,2023-07-27 09:00:00+00:00,81.9,-0.009759456838021372,168,C_hold7d
ICPUSDT,2023-08-09 06:00:00+00:00,80.1,-0.07693287771540158,168,C_hold7d
ICPUSDT,2023-08-23 17:00:00+00:00,81.9,-0.0333714602998334,168,C_hold7d
ICPUSDT,2023-11-12 01:00:00+00:00,84.4,-0.030318985047575908,168,C_hold7d
ICPUSDT,2023-11-21 12:00:00+00:00,81.7,-0.0006462093862817913,168,C_hold7d
ICPUSDT,2023-12-12 14:00:00+00:00,80.0,0.6479115044247785,168,C_hold7d
ICPUSDT,2023-12-22 05:00:00+00:00,80.2,-0.1090114183259413,168,C_hold7d
ICPUSDT,2023-12-30 05:00:00+00:00,80.8,0.2226999999999999,168,C_hold7d
ICPUSDT,2024-01-08 16:00:00+00:00,85.6,-0.05664121132323896,168,C_hold7d
ICPUSDT,2024-01-15 22:00:00+00:00,82.1,-0.18633464780020104,168,C_hold7d
ICPUSDT,2024-03-03 02:00:00+00:00,81.0,0.08351121640630788,168,C_hold7d
ICPUSDT,2024-09-19 16:00:00+00:00,81.4,0.15965413533834583,168,C_hold7d
ICPUSDT,2024-09-26 18:00:00+00:00,80.7,-0.17462651610204938,168,C_hold7d
ICPUSDT,2024-10-15 13:00:00+00:00,82.8,-0.05185583853916387,168,C_hold7d
ICPUSDT,2024-10-23 06:00:00+00:00,80.4,0.013059869151956562,168,C_hold7d
ICPUSDT,2024-11-09 09:00:00+00:00,85.8,0.10352763819095467,168,C_hold7d
ICPUSDT,2024-11-18 11:00:00+00:00,80.1,0.36504119850187267,168,C_hold7d
ICPUSDT,2024-12-01 02:00:00+00:00,86.0,0.21893023255813948,168,C_hold7d
ICPUSDT,2025-07-28 15:00:00+00:00,80.4,-0.08344239226033412,168,C_hold7d
ICPUSDT,2025-08-14 07:00:00+00:00,80.2,-0.12460665099093038,168,C_hold7d
ICPUSDT,2025-08-28 20:00:00+00:00,80.5,-0.06580441264162185,168,C_hold7d
ICPUSDT,2025-11-01 19:00:00+00:00,80.1,1.5733228120516498,168,C_hold7d
ICPUSDT,2025-11-09 03:00:00+00:00,80.5,-0.299059595694408,168,C_hold7d
ICPUSDT,2026-04-08 02:00:00+00:00,80.5,-0.023078232671260634,168,C_hold7d
ICPUSDT,2026-05-25 14:00:00+00:00,81.9,0.03683495145631066,168,C_hold7d
INJUSDT,2023-07-28 12:00:00+00:00,83.1,-0.0005317508870670267,168,C_hold7d
INJUSDT,2023-09-14 06:00:00+00:00,80.9,0.053242227042660906,168,C_hold7d
INJUSDT,2023-10-26 05:00:00+00:00,81.1,0.18790345279005072,168,C_hold7d
INJUSDT,2023-12-24 03:00:00+00:00,80.3,-0.124628315696238,168,C_hold7d
INJUSDT,2024-01-30 01:00:00+00:00,81.4,-0.14705436223813306,168,C_hold7d
INJUSDT,2024-02-08 15:00:00+00:00,80.4,-0.007311301268810853,168,C_hold7d
INJUSDT,2024-02-16 22:00:00+00:00,80.3,-0.051942263279445844,168,C_hold7d
INJUSDT,2024-10-17 10:00:00+00:00,80.1,-0.07966544117647067,168,C_hold7d
INJUSDT,2024-11-16 03:00:00+00:00,84.0,0.12414770459081836,168,C_hold7d
INJUSDT,2025-10-13 22:00:00+00:00,82.8,-0.12035506519558692,168,C_hold7d
INJUSDT,2025-11-07 16:00:00+00:00,90.7,0.010448132780082943,168,C_hold7d
INJUSDT,2026-03-13 09:00:00+00:00,81.8,0.00024358974358973558,168,C_hold7d
INJUSDT,2026-05-08 09:00:00+00:00,82.1,0.28067401101652467,168,C_hold7d
JSTUSDT,2023-10-20 03:00:00+00:00,87.7,0.18203639371381297,168,C_hold7d
JSTUSDT,2023-11-02 08:00:00+00:00,90.0,-0.09932824427480913,168,C_hold7d
JSTUSDT,2023-11-10 12:00:00+00:00,82.0,-0.001395222255821114,168,C_hold7d
JSTUSDT,2024-02-22 00:00:00+00:00,80.9,-0.03912099744970243,168,C_hold7d
JSTUSDT,2024-03-06 02:00:00+00:00,94.2,-0.015296652911508389,168,C_hold7d
JSTUSDT,2024-04-12 10:00:00+00:00,82.6,-0.2979670424978318,168,C_hold7d
JSTUSDT,2024-07-10 21:00:00+00:00,82.7,0.05584832451499122,168,C_hold7d
JSTUSDT,2024-11-13 20:00:00+00:00,80.8,0.06082383419689119,168,C_hold7d
JSTUSDT,2024-11-29 07:00:00+00:00,81.5,0.3891170928667562,168,C_hold7d
JSTUSDT,2024-12-12 09:00:00+00:00,81.4,-0.17003192606595252,168,C_hold7d
JSTUSDT,2025-01-03 03:00:00+00:00,81.6,-0.002746454341875924,168,C_hold7d
JSTUSDT,2025-01-17 23:00:00+00:00,80.7,-0.06193150684931514,168,C_hold7d
JSTUSDT,2025-04-28 00:00:00+00:00,85.4,-0.03569565217391302,168,C_hold7d
JSTUSDT,2025-05-11 07:00:00+00:00,86.3,-0.03950674581759317,168,C_hold7d
JSTUSDT,2026-03-07 21:00:00+00:00,80.0,0.07942340168878159,168,C_hold7d
JSTUSDT,2026-03-15 17:00:00+00:00,81.5,0.1056839826839826,168,C_hold7d
JTOUSDT,2024-04-03 22:00:00+00:00,81.9,-0.24458871015145867,168,C_hold7d
JTOUSDT,2024-04-22 07:00:00+00:00,81.0,-0.1934607948442535,168,C_hold7d
JTOUSDT,2024-05-15 20:00:00+00:00,83.2,-0.07406572769953046,168,C_hold7d
JTOUSDT,2024-09-26 21:00:00+00:00,80.2,-0.19259304703476476,168,C_hold7d
JTOUSDT,2024-11-10 16:00:00+00:00,83.7,-0.051270664505672636,168,C_hold7d
JTOUSDT,2024-11-22 14:00:00+00:00,84.0,0.03341550474065813,168,C_hold7d
JTOUSDT,2025-01-19 20:00:00+00:00,80.1,-0.05316279069767438,168,C_hold7d
JTOUSDT,2025-07-11 08:00:00+00:00,82.1,0.007063444108761365,168,C_hold7d
JTOUSDT,2025-07-22 09:00:00+00:00,81.0,-0.08278910286519492,168,C_hold7d
JTOUSDT,2025-08-22 14:00:00+00:00,81.1,0.10060676650027744,168,C_hold7d
JTOUSDT,2025-09-12 14:00:00+00:00,81.0,-0.048314741035856534,168,C_hold7d
JTOUSDT,2025-11-09 15:00:00+00:00,82.6,-0.28285642317380366,168,C_hold7d
JTOUSDT,2025-12-03 02:00:00+00:00,80.2,-0.08710638297872342,168,C_hold7d
JTOUSDT,2026-01-02 06:00:00+00:00,80.7,0.06623529411764717,168,C_hold7d
JTOUSDT,2026-01-28 13:00:00+00:00,85.3,-0.3784069264069264,168,C_hold7d
LINKUSDT,2023-07-27 09:00:00+00:00,80.3,-0.09139734933733434,168,C_hold7d
LINKUSDT,2023-09-25 02:00:00+00:00,80.2,0.09128151027207121,168,C_hold7d
LINKUSDT,2023-10-23 18:00:00+00:00,80.1,0.07687596899224802,168,C_hold7d
LINKUSDT,2023-10-30 22:00:00+00:00,80.4,0.16810676156583626,168,C_hold7d
LINKUSDT,2023-11-19 18:00:00+00:00,85.8,-0.0034352104975395852,168,C_hold7d
LINKUSDT,2023-11-30 11:00:00+00:00,80.0,0.020964367971819664,168,C_hold7d
LINKUSDT,2023-12-08 10:00:00+00:00,81.2,-0.08228708716014832,168,C_hold7d
LINKUSDT,2024-02-05 20:00:00+00:00,81.8,0.08826827985270902,168,C_hold7d
LINKUSDT,2024-02-13 22:00:00+00:00,80.2,-0.02629190605785703,168,C_hold7d
LINKUSDT,2024-05-24 09:00:00+00:00,80.8,0.008480992578324022,168,C_hold7d
LINKUSDT,2024-11-21 12:00:00+00:00,82.9,0.19294344644045247,168,C_hold7d
LINKUSDT,2024-11-28 18:00:00+00:00,80.0,0.34906382978723394,168,C_hold7d
LINKUSDT,2024-12-06 19:00:00+00:00,81.4,0.1269674568099639,168,C_hold7d
LINKUSDT,2024-12-14 02:00:00+00:00,83.3,-0.20337221269296735,168,C_hold7d
LINKUSDT,2024-12-23 08:00:00+00:00,81.4,-0.07517073170731703,168,C_hold7d
LINKUSDT,2025-01-02 04:00:00+00:00,80.5,-0.08198192498870316,168,C_hold7d
LINKUSDT,2025-05-09 19:00:00+00:00,81.9,0.0011230480949404615,168,C_hold7d
LINKUSDT,2025-05-21 19:00:00+00:00,81.7,-0.042100250626566416,168,C_hold7d
LINKUSDT,2025-07-03 05:00:00+00:00,80.4,0.03576325344952802,168,C_hold7d
LINKUSDT,2025-07-18 00:00:00+00:00,80.2,-0.043870581837955336,168,C_hold7d
LINKUSDT,2025-08-11 09:00:00+00:00,81.1,0.1467793643482267,168,C_hold7d
LINKUSDT,2025-08-22 09:00:00+00:00,80.0,-0.06419903691813811,168,C_hold7d
LINKUSDT,2026-01-03 18:00:00+00:00,80.1,-0.0027570022710069458,168,C_hold7d
LINKUSDT,2026-03-16 05:00:00+00:00,80.1,-0.10343442622950827,168,C_hold7d
LINKUSDT,2026-04-14 13:00:00+00:00,80.6,0.013135135135135203,168,C_hold7d
LINKUSDT,2026-05-04 09:00:00+00:00,82.3,0.11039495798319332,168,C_hold7d
LTCUSDT,2023-12-09 03:00:00+00:00,80.2,-0.08719037310581945,168,C_hold7d
LTCUSDT,2024-02-29 21:00:00+00:00,82.6,0.10673882820258185,168,C_hold7d
LTCUSDT,2024-03-12 02:00:00+00:00,92.9,-0.1721343952215033,168,C_hold7d
LTCUSDT,2024-03-21 21:00:00+00:00,81.0,0.08639141472420953,168,C_hold7d
LTCUSDT,2024-03-29 18:00:00+00:00,87.2,-0.0655717669351018,168,C_hold7d
LTCUSDT,2024-11-07 01:00:00+00:00,80.4,0.05338375035141962,168,C_hold7d
LTCUSDT,2024-11-14 03:00:00+00:00,95.8,0.0061613058089295975,168,C_hold7d
LTCUSDT,2024-11-21 19:00:00+00:00,81.2,0.0720698985343855,168,C_hold7d
LTCUSDT,2024-11-30 00:00:00+00:00,80.2,0.32996721311475397,168,C_hold7d
LTCUSDT,2024-12-08 00:00:00+00:00,80.9,-0.12300815197068282,168,C_hold7d
LTCUSDT,2024-12-17 18:00:00+00:00,82.5,-0.14428566946427168,168,C_hold7d
LTCUSDT,2025-01-06 00:00:00+00:00,80.3,-0.10175647938771959,168,C_hold7d
LTCUSDT,2025-01-18 03:00:00+00:00,88.4,-0.04533744602097478,168,C_hold7d
LTCUSDT,2025-07-17 14:00:00+00:00,80.5,0.13763874553394206,168,C_hold7d
LTCUSDT,2025-08-08 17:00:00+00:00,81.6,-0.0390851253753145,168,C_hold7d
LTCUSDT,2025-09-12 03:00:00+00:00,81.5,0.011932156455521039,168,C_hold7d
LTCUSDT,2025-10-03 17:00:00+00:00,81.6,0.04731258747015721,168,C_hold7d
LTCUSDT,2026-01-15 12:00:00+00:00,81.3,-0.09963821084575808,168,C_hold7d
LTCUSDT,2026-03-16 13:00:00+00:00,80.5,-0.03960565809901673,168,C_hold7d
LTCUSDT,2026-05-05 07:00:00+00:00,80.2,0.054238698010849795,168,C_hold7d
MEGAUSDT,2026-06-18 06:00:00+00:00,82.7,-0.28426637233259744,168,C_hold7d
NEARUSDT,2023-09-20 00:00:00+00:00,80.1,-0.041145907473309595,168,C_hold7d
NEARUSDT,2023-10-26 21:00:00+00:00,83.8,0.2995202702702702,168,C_hold7d
NEARUSDT,2023-11-07 04:00:00+00:00,84.6,0.037584685269305806,168,C_hold7d
NEARUSDT,2023-11-15 00:00:00+00:00,80.8,0.1614491634491635,168,C_hold7d
NEARUSDT,2023-11-24 17:00:00+00:00,82.8,0.011390465988216249,168,C_hold7d
NEARUSDT,2023-12-05 08:00:00+00:00,81.5,0.05320361990950229,168,C_hold7d
NEARUSDT,2023-12-16 03:00:00+00:00,81.7,0.41419005719313673,168,C_hold7d
NEARUSDT,2023-12-24 21:00:00+00:00,82.8,-0.00119333154073664,168,C_hold7d
NEARUSDT,2024-03-09 16:00:00+00:00,83.7,0.1752443275238409,168,C_hold7d
NEARUSDT,2024-11-14 16:00:00+00:00,80.8,0.045010919859337584,168,C_hold7d
NEARUSDT,2024-11-23 17:00:00+00:00,85.1,0.15348044422984075,168,C_hold7d
NEARUSDT,2024-12-03 02:00:00+00:00,80.3,-0.1504098939929328,168,C_hold7d
NEARUSDT,2024-12-13 16:00:00+00:00,83.3,-0.26524122049510657,168,C_hold7d
NEARUSDT,2024-12-23 08:00:00+00:00,82.6,0.011431964181429112,168,C_hold7d
NEARUSDT,2025-01-02 23:00:00+00:00,80.4,-0.08810244171103365,168,C_hold7d
NEARUSDT,2025-10-03 12:00:00+00:00,81.1,0.08366552901023883,168,C_hold7d
NEARUSDT,2025-10-13 21:00:00+00:00,81.3,-0.14539765418085515,168,C_hold7d
NEARUSDT,2026-01-15 08:00:00+00:00,80.1,-0.13072400224845415,168,C_hold7d
NEARUSDT,2026-02-15 13:00:00+00:00,81.9,-0.03435014272121795,168,C_hold7d
NEARUSDT,2026-03-11 15:00:00+00:00,80.0,0.06744444444444442,168,C_hold7d
NEARUSDT,2026-04-09 15:00:00+00:00,82.0,0.02336231884057982,168,C_hold7d
ONDOUSDT,2025-08-09 04:00:00+00:00,80.6,-0.03565525314603446,168,C_hold7d
ONDOUSDT,2025-08-24 02:00:00+00:00,81.7,-0.08436589271417128,168,C_hold7d
ONDOUSDT,2025-09-03 14:00:00+00:00,83.9,0.03894937353570338,168,C_hold7d
ONDOUSDT,2025-09-10 19:00:00+00:00,81.6,0.03322388059701509,168,C_hold7d
ONDOUSDT,2025-09-18 08:00:00+00:00,80.0,-0.1525295007564298,168,C_hold7d
ONDOUSDT,2026-01-22 00:00:00+00:00,81.7,-0.004908667830133771,168,C_hold7d
ONDOUSDT,2026-02-09 05:00:00+00:00,80.2,0.06672315501757131,168,C_hold7d
ONDOUSDT,2026-03-13 12:00:00+00:00,80.1,-0.052475493782004334,168,C_hold7d
ONDOUSDT,2026-03-31 20:00:00+00:00,80.8,-0.09274669524830292,168,C_hold7d
ONDOUSDT,2026-04-10 12:00:00+00:00,80.5,0.06131104994101433,168,C_hold7d
ONDOUSDT,2026-04-19 13:00:00+00:00,80.3,0.029274131274131365,168,C_hold7d
ONDOUSDT,2026-05-22 13:00:00+00:00,85.5,-0.2174214768024395,168,C_hold7d
ONDOUSDT,2026-06-02 14:00:00+00:00,80.1,-0.0039331676332504655,168,C_hold7d
ORDIUSDT,2023-12-07 09:00:00+00:00,80.6,0.05270190534726482,168,C_hold7d
ORDIUSDT,2023-12-30 03:00:00+00:00,80.6,-0.1027574400573198,168,C_hold7d
ORDIUSDT,2024-05-31 16:00:00+00:00,84.3,0.3368655462184873,168,C_hold7d
ORDIUSDT,2024-09-27 10:00:00+00:00,83.7,-0.20385728250244395,168,C_hold7d
ORDIUSDT,2024-11-08 07:00:00+00:00,83.3,0.06567131077622967,168,C_hold7d
ORDIUSDT,2024-11-23 12:00:00+00:00,81.2,0.02411752887995977,168,C_hold7d
ORDIUSDT,2024-11-30 15:00:00+00:00,80.5,0.18287191880135323,168,C_hold7d
ORDIUSDT,2025-09-13 06:00:00+00:00,81.2,-0.029454404346138885,168,C_hold7d
ORDIUSDT,2025-11-08 05:00:00+00:00,86.8,-0.23830647029621044,168,C_hold7d
ORDIUSDT,2026-01-15 04:00:00+00:00,80.0,-0.19375136825645034,168,C_hold7d
ORDIUSDT,2026-03-30 10:00:00+00:00,82.7,0.07683082373782102,168,C_hold7d
ORDIUSDT,2026-04-15 01:00:00+00:00,81.9,0.8725051464766431,168,C_hold7d
ORDIUSDT,2026-05-05 06:00:00+00:00,80.2,-0.050746792974146415,168,C_hold7d
ORDIUSDT,2026-06-13 19:00:00+00:00,82.3,-0.003179245283018826,168,C_hold7d
ORDIUSDT,2026-06-21 17:00:00+00:00,82.5,-0.04661863129333743,168,C_hold7d
PENGUUSDT,2025-05-07 00:00:00+00:00,80.6,0.18489052827948793,168,C_hold7d
PENGUUSDT,2025-07-17 06:00:00+00:00,80.6,0.2627194112235509,168,C_hold7d
PENGUUSDT,2025-07-28 14:00:00+00:00,80.1,-0.13554782942758348,168,C_hold7d
PENGUUSDT,2025-08-09 02:00:00+00:00,81.6,-0.1244207586562186,168,C_hold7d
PENGUUSDT,2025-10-15 01:00:00+00:00,80.0,-0.13971530711732205,168,C_hold7d
PENGUUSDT,2026-04-07 19:00:00+00:00,80.1,0.04813927576601684,168,C_hold7d
PENGUUSDT,2026-04-15 14:00:00+00:00,81.6,0.19928151553141116,168,C_hold7d
PENGUUSDT,2026-04-25 23:00:00+00:00,82.4,0.14418865297598327,168,C_hold7d
PENGUUSDT,2026-05-03 02:00:00+00:00,82.0,0.0925778145695364,168,C_hold7d
PENGUUSDT,2026-05-11 01:00:00+00:00,80.9,-0.20019733435612241,168,C_hold7d
PEPEUSDT,2023-12-14 07:00:00+00:00,81.5,-0.13303448275862073,168,C_hold7d
PEPEUSDT,2024-04-20 15:00:00+00:00,85.1,0.28742486085343244,168,C_hold7d
PEPEUSDT,2024-11-24 01:00:00+00:00,80.1,-0.01671286188894161,168,C_hold7d
PEPEUSDT,2025-05-28 20:00:00+00:00,80.0,-0.13421329437545648,168,C_hold7d
PEPEUSDT,2025-06-09 20:00:00+00:00,81.2,-0.05709181969949917,168,C_hold7d
PEPEUSDT,2025-07-11 22:00:00+00:00,84.5,0.05518954248366015,168,C_hold7d
PEPEUSDT,2025-09-19 06:00:00+00:00,80.1,-0.17002906448683008,168,C_hold7d
PEPEUSDT,2025-10-03 11:00:00+00:00,80.9,-0.06443705941591127,168,C_hold7d
PEPEUSDT,2026-01-03 18:00:00+00:00,81.1,-0.016802631578947347,168,C_hold7d
PEPEUSDT,2026-02-25 14:00:00+00:00,81.3,-0.13901923076923073,168,C_hold7d
PEPEUSDT,2026-04-28 18:00:00+00:00,81.2,0.04415384615384621,168,C_hold7d
PUMPUSDT,2026-03-10 22:00:00+00:00,80.7,0.05735613682092544,168,C_hold7d
RENDERUSDT,2024-11-07 09:00:00+00:00,81.3,0.41320700636942687,168,C_hold7d
RENDERUSDT,2024-11-15 12:00:00+00:00,80.3,0.08803119893032241,168,C_hold7d
RENDERUSDT,2024-11-23 14:00:00+00:00,82.4,0.08037476808905364,168,C_hold7d
RENDERUSDT,2024-12-06 10:00:00+00:00,83.4,-0.0996271186440677,168,C_hold7d
RENDERUSDT,2024-12-23 08:00:00+00:00,84.1,-0.024372308991135516,168,C_hold7d
RENDERUSDT,2025-01-06 19:00:00+00:00,80.0,-0.25157917181012224,168,C_hold7d
