pair,time,pnl,hours_held,variant
TIAUSDT,2023-12-24 18:00:00+00:00,-0.16618968184203187,168,A_hold7d
TIAUSDT,2024-01-04 14:00:00+00:00,0.058977720788587984,168,A_hold7d
TIAUSDT,2024-01-13 11:00:00+00:00,-0.0016817755765647906,168,A_hold7d
TIAUSDT,2024-02-08 15:00:00+00:00,-0.10558643413497637,168,A_hold7d
TIAUSDT,2024-05-28 11:00:00+00:00,0.006442776735459567,168,A_hold7d
TIAUSDT,2024-07-22 00:00:00+00:00,-0.23728633778600716,168,A_hold7d
TIAUSDT,2024-09-19 07:00:00+00:00,-0.02508757888256108,168,A_hold7d
TIAUSDT,2024-11-23 07:00:00+00:00,0.33292442322991245,168,A_hold7d
TIAUSDT,2024-12-06 04:00:00+00:00,-0.1795033982782056,168,A_hold7d
TIAUSDT,2025-05-09 21:00:00+00:00,-0.10757571758495554,168,A_hold7d
TIAUSDT,2025-07-16 19:00:00+00:00,-0.0355140463282404,168,A_hold7d
TIAUSDT,2026-01-13 22:00:00+00:00,-0.25107362655066856,168,A_hold7d
TIAUSDT,2026-03-16 16:00:00+00:00,-0.13519069269858253,168,A_hold7d
TIAUSDT,2026-04-16 13:00:00+00:00,-0.05592545598731169,168,A_hold7d
TIAUSDT,2026-05-08 17:00:00+00:00,-0.03400537153088623,168,A_hold7d
TRUMPUSDT,2025-04-23 16:00:00+00:00,-0.025219814241486116,168,A_hold7d
TRUMPUSDT,2025-07-18 03:00:00+00:00,-0.06161538461538474,168,A_hold7d
TRUMPUSDT,2025-10-29 10:00:00+00:00,-0.15122854387656692,168,A_hold7d
TRUMPUSDT,2025-11-10 13:00:00+00:00,-0.19740493968983353,168,A_hold7d
TRUMPUSDT,2026-01-13 22:00:00+00:00,-0.14710706069722168,168,A_hold7d
TRUMPUSDT,2026-03-13 09:00:00+00:00,-0.12091607471717969,168,A_hold7d
TRXUSDT,2023-09-06 09:00:00+00:00,0.03154244014850849,168,A_hold7d
TRXUSDT,2023-09-14 13:00:00+00:00,-0.0016379872088814178,168,A_hold7d
TRXUSDT,2023-09-26 10:00:00+00:00,0.033554509065222504,168,A_hold7d
TRXUSDT,2023-10-03 22:00:00+00:00,-0.051218233869191776,168,A_hold7d
TRXUSDT,2023-10-20 08:00:00+00:00,0.01691123742894618,168,A_hold7d
TRXUSDT,2023-10-27 15:00:00+00:00,0.046172226366833824,168,A_hold7d
TRXUSDT,2023-11-10 11:00:00+00:00,-0.04534509003155751,168,A_hold7d
TRXUSDT,2023-12-31 16:00:00+00:00,-0.050253676470588204,168,A_hold7d
TRXUSDT,2024-01-13 09:00:00+00:00,-0.028192372356428685,168,A_hold7d
TRXUSDT,2024-02-02 03:00:00+00:00,0.04063466938983917,168,A_hold7d
TRXUSDT,2024-02-13 20:00:00+00:00,0.09328324247452024,168,A_hold7d
TRXUSDT,2024-02-27 02:00:00+00:00,-0.005343767785998875,168,A_hold7d
TRXUSDT,2024-05-03 20:00:00+00:00,0.02174031007751931,168,A_hold7d
TRXUSDT,2024-06-22 08:00:00+00:00,0.04594290512174659,168,A_hold7d
TRXUSDT,2024-07-01 10:00:00+00:00,-0.027985173624658466,168,A_hold7d
TRXUSDT,2024-07-10 15:00:00+00:00,0.02175333079558439,168,A_hold7d
TRXUSDT,2024-08-19 15:00:00+00:00,0.18164418938307048,168,A_hold7d
TRXUSDT,2024-10-03 23:00:00+00:00,0.004975269499048808,168,A_hold7d
TRXUSDT,2024-10-12 07:00:00+00:00,-0.027277435265104955,168,A_hold7d
TRXUSDT,2024-10-24 16:00:00+00:00,0.023531914893616834,168,A_hold7d
TRXUSDT,2024-11-12 08:00:00+00:00,0.1805629022820363,168,A_hold7d
TRXUSDT,2024-11-23 01:00:00+00:00,-0.02411538461538454,168,A_hold7d
TRXUSDT,2024-12-02 23:00:00+00:00,0.18759276018099547,168,A_hold7d
TRXUSDT,2025-04-11 18:00:00+00:00,-0.008584362139917643,168,A_hold7d
TRXUSDT,2025-05-09 08:00:00+00:00,0.049677593521018304,168,A_hold7d
TRXUSDT,2025-05-22 11:00:00+00:00,-0.015518320882248358,168,A_hold7d
TRXUSDT,2025-06-05 23:00:00+00:00,-0.038170212765957445,168,A_hold7d
TRXUSDT,2025-07-10 21:00:00+00:00,0.07928415300546443,168,A_hold7d
TRXUSDT,2025-07-29 09:00:00+00:00,-0.01618439716312048,168,A_hold7d
TRXUSDT,2025-08-12 00:00:00+00:00,0.008916403332375646,168,A_hold7d
TRXUSDT,2026-01-03 13:00:00+00:00,0.02276780185758498,168,A_hold7d
TRXUSDT,2026-01-13 18:00:00+00:00,-0.02176935749588138,168,A_hold7d
TRXUSDT,2026-03-11 20:00:00+00:00,0.038508067284586334,168,A_hold7d
TRXUSDT,2026-03-20 19:00:00+00:00,-0.0007092610519521241,168,A_hold7d
TRXUSDT,2026-03-28 18:00:00+00:00,-0.00388560653676928,168,A_hold7d
TRXUSDT,2026-04-15 00:00:00+00:00,0.023593586185630677,168,A_hold7d
TRXUSDT,2026-05-03 05:00:00+00:00,0.024138032305432988,168,A_hold7d
TRXUSDT,2026-05-14 09:00:00+00:00,0.021216308040770127,168,A_hold7d
TRXUSDT,2026-05-24 12:00:00+00:00,-0.04740481400437635,168,A_hold7d
UNIUSDT,2023-10-01 06:00:00+00:00,-0.04355614500442084,168,A_hold7d
UNIUSDT,2023-11-01 18:00:00+00:00,0.13279965156794438,168,A_hold7d
UNIUSDT,2023-11-10 10:00:00+00:00,-0.04141714926209594,168,A_hold7d
UNIUSDT,2023-11-22 15:00:00+00:00,0.06286676016830306,168,A_hold7d
UNIUSDT,2023-12-09 00:00:00+00:00,-0.09896787751425995,168,A_hold7d
UNIUSDT,2023-12-24 15:00:00+00:00,0.0851447121627471,168,A_hold7d
UNIUSDT,2024-02-15 00:00:00+00:00,0.05385792036665715,168,A_hold7d
UNIUSDT,2024-02-23 14:00:00+00:00,0.0676942446043165,168,A_hold7d
UNIUSDT,2024-03-02 05:00:00+00:00,0.16134253054789105,168,A_hold7d
UNIUSDT,2024-05-20 19:00:00+00:00,0.309813997403517,168,A_hold7d
UNIUSDT,2024-06-16 23:00:00+00:00,-0.18657943925233644,168,A_hold7d
UNIUSDT,2024-09-26 10:00:00+00:00,-0.06987776369525422,168,A_hold7d
UNIUSDT,2024-10-10 10:00:00+00:00,-0.06101848311026137,168,A_hold7d
UNIUSDT,2024-10-22 06:00:00+00:00,-0.057455527547713325,168,A_hold7d
UNIUSDT,2024-11-06 04:00:00+00:00,-0.005880070546737335,168,A_hold7d
UNIUSDT,2024-11-23 05:00:00+00:00,0.26467314796811214,168,A_hold7d
UNIUSDT,2024-12-02 12:00:00+00:00,0.21674775873198016,168,A_hold7d
UNIUSDT,2025-05-08 23:00:00+00:00,0.010680864900016298,168,A_hold7d
UNIUSDT,2025-06-10 11:00:00+00:00,-0.04726697511566835,168,A_hold7d
UNIUSDT,2025-07-11 04:00:00+00:00,0.15862761033976747,168,A_hold7d
UNIUSDT,2025-07-20 16:00:00+00:00,-0.007724309851352527,168,A_hold7d
UNIUSDT,2025-08-09 05:00:00+00:00,-0.03691951798750992,168,A_hold7d
UNIUSDT,2025-11-10 11:00:00+00:00,0.12200168137873058,168,A_hold7d
UNIUSDT,2025-12-28 15:00:00+00:00,-0.07999658861839043,168,A_hold7d
UNIUSDT,2026-03-13 12:00:00+00:00,-0.13410742801838849,168,A_hold7d
UNIUSDT,2026-05-08 14:00:00+00:00,-0.0050683403068341164,168,A_hold7d
UUSDT,2026-03-23 23:00:00+00:00,-0.002,168,A_hold7d
UUSDT,2026-05-19 02:00:00+00:00,-0.001900059964021537,168,A_hold7d
UUSDT,2026-05-27 09:00:00+00:00,-0.002099870168780547,168,A_hold7d
WLDUSDT,2023-09-16 03:00:00+00:00,-0.007085823267641509,168,A_hold7d
WLDUSDT,2023-09-25 02:00:00+00:00,0.0618939119951778,168,A_hold7d
WLDUSDT,2023-10-26 20:00:00+00:00,-0.08619958419958418,168,A_hold7d
WLDUSDT,2023-11-11 04:00:00+00:00,-0.08440426563257397,168,A_hold7d
WLDUSDT,2023-11-19 18:00:00+00:00,0.048433412135539866,168,A_hold7d
WLDUSDT,2023-12-16 09:00:00+00:00,0.05513393693412438,168,A_hold7d
WLDUSDT,2024-02-13 13:00:00+00:00,1.3599014573213049,168,A_hold7d
WLDUSDT,2024-02-22 06:00:00+00:00,-0.06599521531100472,168,A_hold7d
WLDUSDT,2024-03-09 04:00:00+00:00,-0.016306909707503148,168,A_hold7d
WLDUSDT,2024-09-25 01:00:00+00:00,-0.07963300760043435,168,A_hold7d
WLDUSDT,2024-10-14 01:00:00+00:00,0.0954943052391799,168,A_hold7d
WLDUSDT,2024-11-12 00:00:00+00:00,-0.14677503628447008,168,A_hold7d
WLDUSDT,2024-11-28 16:00:00+00:00,0.413529905561385,168,A_hold7d
WLDUSDT,2025-04-25 09:00:00+00:00,0.05304587155963292,168,A_hold7d
WLDUSDT,2025-05-10 22:00:00+00:00,-0.12913936430317863,168,A_hold7d
WLDUSDT,2025-05-22 14:00:00+00:00,-0.06843356643356646,168,A_hold7d
WLDUSDT,2025-07-16 20:00:00+00:00,0.025409372236958383,168,A_hold7d
WLDUSDT,2025-09-08 02:00:00+00:00,0.3458260869565217,168,A_hold7d
WLDUSDT,2026-01-05 18:00:00+00:00,-0.13098236931642426,168,A_hold7d
WLDUSDT,2026-03-04 15:00:00+00:00,-0.19145933666515214,168,A_hold7d
WLDUSDT,2026-05-22 11:00:00+00:00,0.012492753623188248,168,A_hold7d
WLDUSDT,2026-06-01 19:00:00+00:00,0.26458959537572246,168,A_hold7d
WLDUSDT,2026-06-15 11:00:00+00:00,0.009132623426912014,168,A_hold7d
WLFIUSDT,2025-11-10 04:00:00+00:00,-0.07591029690461137,168,A_hold7d
WLFIUSDT,2025-11-25 22:00:00+00:00,-0.021429265330904723,168,A_hold7d
WLFIUSDT,2026-01-03 13:00:00+00:00,0.047875311720698255,168,A_hold7d
XLMUSDT,2023-10-24 02:00:00+00:00,0.004751054852320859,168,A_hold7d
XLMUSDT,2023-11-02 01:00:00+00:00,0.03783739837398392,168,A_hold7d
XLMUSDT,2023-12-08 15:00:00+00:00,-0.052989345509893315,168,A_hold7d
XLMUSDT,2024-02-19 22:00:00+00:00,-0.009588532883642474,168,A_hold7d
XLMUSDT,2024-02-27 18:00:00+00:00,0.14651485148514842,168,A_hold7d
XLMUSDT,2024-03-11 15:00:00+00:00,-0.19286873811033622,168,A_hold7d
XLMUSDT,2024-07-13 07:00:00+00:00,0.05588423153692612,168,A_hold7d
XLMUSDT,2024-09-26 18:00:00+00:00,-0.09208097165991913,168,A_hold7d
XLMUSDT,2024-11-07 01:00:00+00:00,0.2637841140529531,168,A_hold7d
XLMUSDT,2024-11-15 12:00:00+00:00,1.126186968838527,168,A_hold7d
XLMUSDT,2024-11-22 16:00:00+00:00,0.717880517756389,168,A_hold7d
XLMUSDT,2025-01-15 07:00:00+00:00,-0.09514033983637504,168,A_hold7d
XLMUSDT,2025-04-26 06:00:00+00:00,-0.08892722371967654,168,A_hold7d
XLMUSDT,2025-05-09 07:00:00+00:00,-0.000992950654582046,168,A_hold7d
XLMUSDT,2025-07-09 12:00:00+00:00,0.6248343815513626,168,A_hold7d
XLMUSDT,2025-07-18 00:00:00+00:00,-0.19250376375217138,168,A_hold7d
XLMUSDT,2026-03-25 08:00:00+00:00,-0.05547298787210597,168,A_hold7d
XLMUSDT,2026-04-21 08:00:00+00:00,-0.0991459934138309,168,A_hold7d
XLMUSDT,2026-05-28 00:00:00+00:00,0.19684393063583827,168,A_hold7d
XPLUSDT,2026-01-03 22:00:00+00:00,-0.19754204660587638,168,A_hold7d
XPLUSDT,2026-03-03 06:00:00+00:00,-0.18164601769911504,168,A_hold7d
XPLUSDT,2026-03-16 21:00:00+00:00,-0.23091566265060237,168,A_hold7d
XPLUSDT,2026-04-02 19:00:00+00:00,-0.03320124804992197,168,A_hold7d
XPLUSDT,2026-06-17 12:00:00+00:00,-0.18869131238447323,168,A_hold7d
XRPUSDT,2023-09-29 12:00:00+00:00,-0.03736199516099015,168,A_hold7d
XRPUSDT,2023-10-23 22:00:00+00:00,0.04907233733187932,168,A_hold7d
XRPUSDT,2023-11-01 18:00:00+00:00,0.13468473796615732,168,A_hold7d
XRPUSDT,2024-02-16 03:00:00+00:00,-0.07265123510105365,168,A_hold7d
XRPUSDT,2024-02-27 18:00:00+00:00,0.060521588946459426,168,A_hold7d
XRPUSDT,2024-03-11 15:00:00+00:00,-0.12719832684263666,168,A_hold7d
XRPUSDT,2024-07-13 13:00:00+00:00,0.13598419734052802,168,A_hold7d
XRPUSDT,2024-07-31 01:00:00+00:00,-0.2141958731136433,168,A_hold7d
XRPUSDT,2024-09-28 07:00:00+00:00,-0.1253552631578947,168,A_hold7d
XRPUSDT,2024-11-07 03:00:00+00:00,0.2433538241601143,168,A_hold7d
XRPUSDT,2024-11-14 17:00:00+00:00,0.48775329591437155,168,A_hold7d
XRPUSDT,2024-11-21 18:00:00+00:00,0.22048902873230092,168,A_hold7d
XRPUSDT,2024-11-29 06:00:00+00:00,0.45656832971800454,168,A_hold7d
XRPUSDT,2025-01-15 01:00:00+00:00,0.14121005334574477,168,A_hold7d
XRPUSDT,2025-04-28 07:00:00+00:00,-0.06990837079854428,168,A_hold7d
XRPUSDT,2025-05-09 07:00:00+00:00,0.027421826890181356,168,A_hold7d
XRPUSDT,2025-07-07 13:00:00+00:00,0.2795753541559993,168,A_hold7d
XRPUSDT,2025-07-16 17:00:00+00:00,0.06974042468743802,168,A_hold7d
XRPUSDT,2026-01-05 15:00:00+00:00,-0.0348376131535193,168,A_hold7d
XRPUSDT,2026-04-17 13:00:00+00:00,-0.036825870646766234,168,A_hold7d
XRPUSDT,2026-05-10 17:00:00+00:00,-0.06414689265536722,168,A_hold7d
ZECUSDT,2023-09-23 00:00:00+00:00,-0.003494768310911887,168,A_hold7d
ZECUSDT,2023-10-01 22:00:00+00:00,-0.07573271889400923,168,A_hold7d
ZECUSDT,2023-10-26 07:00:00+00:00,-0.00024129440731623757,168,A_hold7d
ZECUSDT,2023-11-06 09:00:00+00:00,0.05897978759849254,168,A_hold7d
ZECUSDT,2023-12-03 02:00:00+00:00,0.06445669291338585,168,A_hold7d
ZECUSDT,2024-02-17 18:00:00+00:00,0.11476159479251424,168,A_hold7d
ZECUSDT,2024-02-27 07:00:00+00:00,0.1422241968557756,168,A_hold7d
ZECUSDT,2024-03-08 09:00:00+00:00,-0.11751724137931019,168,A_hold7d
ZECUSDT,2024-05-20 21:00:00+00:00,0.10251403009353388,168,A_hold7d
ZECUSDT,2024-06-04 20:00:00+00:00,-0.19537606837606836,168,A_hold7d
ZECUSDT,2024-07-11 13:00:00+00:00,0.31576480400333606,168,A_hold7d
ZECUSDT,2024-07-21 14:00:00+00:00,0.006343634116192877,168,A_hold7d
ZECUSDT,2024-07-31 22:00:00+00:00,-0.030211284513805503,168,A_hold7d
ZECUSDT,2024-08-08 19:00:00+00:00,0.1995098722415798,168,A_hold7d
ZECUSDT,2024-10-10 20:00:00+00:00,0.10300460546515211,168,A_hold7d
ZECUSDT,2024-10-29 02:00:00+00:00,-0.0968887258498411,168,A_hold7d
ZECUSDT,2024-11-06 16:00:00+00:00,-0.05824242424242421,168,A_hold7d
ZECUSDT,2024-11-23 01:00:00+00:00,0.11764579901153205,168,A_hold7d
ZECUSDT,2024-11-30 16:00:00+00:00,0.20586707358426581,168,A_hold7d
ZECUSDT,2025-05-07 17:00:00+00:00,0.05143901815392482,168,A_hold7d
ZECUSDT,2025-05-22 13:00:00+00:00,0.2141269001982815,168,A_hold7d
ZECUSDT,2025-07-17 09:00:00+00:00,-0.09865178571428568,168,A_hold7d
ZECUSDT,2025-08-22 14:00:00+00:00,-0.018624914598041387,168,A_hold7d
ZECUSDT,2025-09-06 21:00:00+00:00,0.10923323807430196,168,A_hold7d
ZECUSDT,2025-09-13 23:00:00+00:00,-0.044194891201513764,168,A_hold7d
ZECUSDT,2025-09-24 16:00:00+00:00,0.6285460750853242,168,A_hold7d
ZECUSDT,2025-10-03 10:00:00+00:00,0.4912249322493225,168,A_hold7d
ZECUSDT,2025-10-11 07:00:00+00:00,-0.18876547645781871,168,A_hold7d
ZECUSDT,2025-10-26 06:00:00+00:00,0.38782084144132045,168,A_hold7d
ZECUSDT,2025-11-04 03:00:00+00:00,0.14013230298913038,168,A_hold7d
ZECUSDT,2025-12-27 11:00:00+00:00,-0.0055797421803172025,168,A_hold7d
ZECUSDT,2026-04-07 21:00:00+00:00,0.1399958084797679,168,A_hold7d
ZECUSDT,2026-05-01 17:00:00+00:00,0.4891853157730994,168,A_hold7d
ZECUSDT,2026-05-08 21:00:00+00:00,-0.1398045717156493,168,A_hold7d
ZECUSDT,2026-05-20 17:00:00+00:00,-0.15941533194767088,168,A_hold7d
ZROUSDT,2024-09-19 00:00:00+00:00,-0.028807295099978036,168,A_hold7d
ZROUSDT,2024-09-26 02:00:00+00:00,-0.08467888307155313,168,A_hold7d
ZROUSDT,2024-11-24 21:00:00+00:00,0.5621463414634149,168,A_hold7d
ZROUSDT,2024-12-02 07:00:00+00:00,-0.08231240789861483,168,A_hold7d
ZROUSDT,2025-03-21 16:00:00+00:00,-0.1088052930056711,168,A_hold7d
ZROUSDT,2025-05-13 18:00:00+00:00,-0.17979183802594112,168,A_hold7d
ZROUSDT,2025-07-14 04:00:00+00:00,0.022229074889867917,168,A_hold7d
ZROUSDT,2025-07-21 09:00:00+00:00,-0.15466859743483652,168,A_hold7d
ZROUSDT,2025-08-11 02:00:00+00:00,-0.18002726543704906,168,A_hold7d
ZROUSDT,2025-09-24 09:00:00+00:00,-0.07704520795660053,168,A_hold7d
ZROUSDT,2025-10-03 15:00:00+00:00,-0.1357859424920128,168,A_hold7d
ZROUSDT,2026-01-13 13:00:00+00:00,0.11250878334417713,168,A_hold7d
ZROUSDT,2026-01-22 18:00:00+00:00,-0.04027281648675163,168,A_hold7d
ZROUSDT,2026-02-11 04:00:00+00:00,-0.354455633512175,168,A_hold7d
ZROUSDT,2026-03-15 19:00:00+00:00,-0.09690740740740744,168,A_hold7d
币安人生USDT,2026-04-05 20:00:00+00:00,1.6636716417910449,168,A_hold7d
币安人生USDT,2026-04-15 01:00:00+00:00,0.2802515486129815,168,A_hold7d
币安人生USDT,2026-05-30 16:00:00+00:00,0.4199745222929938,168,A_hold7d
AAVEUSDT,2023-09-16 02:00:00+00:00,0.04506461134798312,168,B_disaster
AAVEUSDT,2023-09-28 16:00:00+00:00,0.04380733526099534,168,B_disaster
AAVEUSDT,2023-10-22 03:00:00+00:00,0.10746990612921037,168,B_disaster
AAVEUSDT,2023-11-01 18:00:00+00:00,0.10981787746903238,168,B_disaster
AAVEUSDT,2023-11-09 02:00:00+00:00,-0.09014300656080632,168,B_disaster
AAVEUSDT,2023-12-14 23:00:00+00:00,-0.052504107542942546,168,B_disaster
AAVEUSDT,2023-12-28 00:00:00+00:00,-0.16514592135196615,168,B_disaster
AAVEUSDT,2024-02-24 03:00:00+00:00,0.16279820627802688,168,B_disaster
AAVEUSDT,2024-03-02 12:00:00+00:00,0.16927120125896145,168,B_disaster
AAVEUSDT,2024-03-11 09:00:00+00:00,-0.09913701431492827,168,B_disaster
AAVEUSDT,2024-05-20 23:00:00+00:00,0.10613016423543797,168,B_disaster
AAVEUSDT,2024-07-13 21:00:00+00:00,-0.020140364789849263,168,B_disaster
AAVEUSDT,2024-07-31 01:00:00+00:00,-0.2520000000000001,125,B_disaster
AAVEUSDT,2024-08-19 18:00:00+00:00,0.06599607714939526,168,B_disaster
AAVEUSDT,2024-09-10 17:00:00+00:00,-0.040801177415038636,168,B_disaster
AAVEUSDT,2024-09-20 06:00:00+00:00,0.06281775968449832,168,B_disaster
AAVEUSDT,2024-11-06 16:00:00+00:00,0.06851776288476352,168,B_disaster
AAVEUSDT,2024-11-27 15:00:00+00:00,0.2819183592979688,168,B_disaster
AAVEUSDT,2024-12-06 14:00:00+00:00,0.3271619950088611,168,B_disaster
AAVEUSDT,2024-12-14 01:00:00+00:00,-0.252,151,B_disaster
AAVEUSDT,2025-05-03 21:00:00+00:00,0.2589803378565494,168,B_disaster
AAVEUSDT,2025-05-13 18:00:00+00:00,0.09276031215161651,168,B_disaster
AAVEUSDT,2025-05-24 15:00:00+00:00,-0.08800727753886872,168,B_disaster
AAVEUSDT,2025-06-09 23:00:00+00:00,-0.03090826303342631,168,B_disaster
AAVEUSDT,2025-07-11 10:00:00+00:00,0.03991199746755303,168,B_disaster
AAVEUSDT,2025-08-14 03:00:00+00:00,-0.12159946988661463,168,B_disaster
AAVEUSDT,2025-08-22 20:00:00+00:00,-0.07804920831126017,168,B_disaster
AAVEUSDT,2026-04-17 16:00:00+00:00,-0.252,71,B_disaster
AAVEUSDT,2026-06-26 07:00:00+00:00,-0.005359592215013807,168,B_disaster
ADAUSDT,2023-10-01 10:00:00+00:00,-0.022673813169984514,168,B_disaster
ADAUSDT,2023-10-23 19:00:00+00:00,0.11405487578791251,168,B_disaster
ADAUSDT,2023-11-01 20:00:00+00:00,0.16684389288047008,168,B_disaster
ADAUSDT,2023-11-09 13:00:00+00:00,0.03665635830445213,168,B_disaster
ADAUSDT,2023-12-04 02:00:00+00:00,0.36080563102000496,168,B_disaster
ADAUSDT,2023-12-13 19:00:00+00:00,-0.07857657657657657,168,B_disaster
ADAUSDT,2024-02-14 09:00:00+00:00,0.029382228490832052,168,B_disaster
ADAUSDT,2024-02-28 09:00:00+00:00,0.1320642129992169,168,B_disaster
ADAUSDT,2024-03-14 09:00:00+00:00,-0.252,120,B_disaster
ADAUSDT,2024-07-13 15:00:00+00:00,-0.001539064300530189,168,B_disaster
ADAUSDT,2024-09-24 19:00:00+00:00,-0.09262821833161694,168,B_disaster
ADAUSDT,2024-11-07 01:00:00+00:00,0.5512831001076428,168,B_disaster
ADAUSDT,2024-11-15 12:00:00+00:00,0.41329970872298016,168,B_disaster
ADAUSDT,2024-11-30 07:00:00+00:00,0.06854970346109601,168,B_disaster
ADAUSDT,2025-01-17 20:00:00+00:00,-0.16127367055771724,168,B_disaster
ADAUSDT,2025-03-02 16:00:00+00:00,-0.252,33,B_disaster
ADAUSDT,2025-05-08 16:00:00+00:00,0.07289768076398362,168,B_disaster
ADAUSDT,2025-07-11 10:00:00+00:00,0.1669852700490999,168,B_disaster
ADAUSDT,2025-07-21 05:00:00+00:00,-0.03412988192552224,168,B_disaster
ADAUSDT,2025-08-14 00:00:00+00:00,-0.061714224781403204,168,B_disaster
ADAUSDT,2026-05-06 08:00:00+00:00,0.004982726938625561,168,B_disaster
ALLOUSDT,2026-02-19 10:00:00+00:00,0.05950793650793651,168,B_disaster
ALLOUSDT,2026-04-21 04:00:00+00:00,-0.0975465587044535,168,B_disaster
ALLOUSDT,2026-05-28 18:00:00+00:00,0.32472590567327386,168,B_disaster
ALLOUSDT,2026-06-06 09:00:00+00:00,0.20734521979711062,168,B_disaster
APTUSDT,2023-10-02 02:00:00+00:00,-0.09792668734102239,168,B_disaster
APTUSDT,2023-10-21 15:00:00+00:00,0.17058883248730972,168,B_disaster
APTUSDT,2023-10-31 00:00:00+00:00,0.0037658190419869193,168,B_disaster
APTUSDT,2023-11-09 14:00:00+00:00,-0.006815997487305657,168,B_disaster
APTUSDT,2023-12-08 06:00:00+00:00,-0.01247265875077008,168,B_disaster
APTUSDT,2023-12-22 21:00:00+00:00,0.05022240446121051,168,B_disaster
APTUSDT,2024-01-04 15:00:00+00:00,-0.252,83,B_disaster
APTUSDT,2024-02-15 03:00:00+00:00,-0.09893236859415178,168,B_disaster
APTUSDT,2024-02-28 09:00:00+00:00,0.27841071329550293,168,B_disaster
APTUSDT,2024-03-15 22:00:00+00:00,0.06425905585026315,168,B_disaster
APTUSDT,2024-03-25 21:00:00+00:00,-0.003628287030158937,168,B_disaster
APTUSDT,2024-05-27 13:00:00+00:00,-0.05430125523012552,168,B_disaster
APTUSDT,2024-07-19 16:00:00+00:00,-0.06551351351351364,168,B_disaster
APTUSDT,2024-08-24 16:00:00+00:00,-0.11733242876526462,168,B_disaster
APTUSDT,2024-09-21 08:00:00+00:00,0.0682917771883289,168,B_disaster
APTUSDT,2024-10-03 23:00:00+00:00,-0.05457009345794406,168,B_disaster
APTUSDT,2024-10-12 16:00:00+00:00,0.01806335797254488,168,B_disaster
APTUSDT,2024-10-22 01:00:00+00:00,-0.10914285714285721,168,B_disaster
APTUSDT,2024-11-10 08:00:00+00:00,0.10960714285714279,168,B_disaster
APTUSDT,2024-12-01 15:00:00+00:00,0.05097532656023218,168,B_disaster
APTUSDT,2025-05-09 07:00:00+00:00,-0.054048531739053995,168,B_disaster
APTUSDT,2025-07-14 04:00:00+00:00,0.03840015390534823,168,B_disaster
APTUSDT,2025-07-23 08:00:00+00:00,-0.19443742233268235,168,B_disaster
APTUSDT,2025-10-01 18:00:00+00:00,0.1009565946739357,168,B_disaster
APTUSDT,2026-01-04 16:00:00+00:00,-0.08120286152273892,168,B_disaster
APTUSDT,2026-01-13 22:00:00+00:00,-0.23014070351758797,168,B_disaster
APTUSDT,2026-03-23 20:00:00+00:00,-0.15925047080979282,168,B_disaster
APTUSDT,2026-04-30 01:00:00+00:00,-0.022507812500000113,168,B_disaster
APTUSDT,2026-05-08 15:00:00+00:00,-0.08835097493036215,168,B_disaster
ARBUSDT,2023-10-01 05:00:00+00:00,-0.0803434731561532,168,B_disaster
ARBUSDT,2023-10-26 07:00:00+00:00,0.013488965377606911,168,B_disaster
ARBUSDT,2023-11-03 19:00:00+00:00,0.1186913106096974,168,B_disaster
ARBUSDT,2023-12-09 06:00:00+00:00,-0.08392671881432678,168,B_disaster
ARBUSDT,2023-12-22 07:00:00+00:00,0.12349723110521804,168,B_disaster
ARBUSDT,2024-01-01 18:00:00+00:00,0.0505947929407653,168,B_disaster
ARBUSDT,2024-01-10 20:00:00+00:00,-0.04328547970912511,168,B_disaster
ARBUSDT,2024-03-07 20:00:00+00:00,-0.085929226255959,168,B_disaster
ARBUSDT,2024-05-23 11:00:00+00:00,-0.08643869297961826,168,B_disaster
ARBUSDT,2024-09-25 01:00:00+00:00,-0.10749943883277224,168,B_disaster
ARBUSDT,2024-11-09 11:00:00+00:00,0.06297313141182226,168,B_disaster
ARBUSDT,2024-11-16 17:00:00+00:00,0.25113536110710677,168,B_disaster
ARBUSDT,2024-11-23 21:00:00+00:00,0.12195271433490196,168,B_disaster
ARBUSDT,2024-12-02 20:00:00+00:00,-0.02043043995243765,168,B_disaster
ARBUSDT,2025-05-08 23:00:00+00:00,0.09648275862068978,168,B_disaster
ARBUSDT,2025-07-11 04:00:00+00:00,0.12201995723449754,168,B_disaster
ARBUSDT,2025-07-20 15:00:00+00:00,-0.09438802972484428,168,B_disaster
ARBUSDT,2025-08-13 13:00:00+00:00,-0.09252792071659999,168,B_disaster
ARBUSDT,2025-08-22 18:00:00+00:00,-0.16677663230240547,168,B_disaster
ARBUSDT,2026-01-13 22:00:00+00:00,-0.18698659517426275,168,B_disaster
ARBUSDT,2026-04-10 04:00:00+00:00,0.14710714285714288,168,B_disaster
ARBUSDT,2026-05-08 15:00:00+00:00,-0.10352284263959388,168,B_disaster
ASTERUSDT,2025-11-16 23:00:00+00:00,-0.12924434035909427,168,B_disaster
ASTERUSDT,2026-03-05 11:00:00+00:00,-0.053861702127659616,168,B_disaster
ASTERUSDT,2026-03-17 13:00:00+00:00,-0.15495629820051415,168,B_disaster
ASTERUSDT,2026-04-22 12:00:00+00:00,-0.033563845050215035,168,B_disaster
ASTERUSDT,2026-05-09 00:00:00+00:00,-0.0475840455840455,168,B_disaster
